,datetime,ascii_data,mss_payload_id,mss_payload_mode,mss_payload_error,mss_payload_temp1,mss_payload_temp2,mss_payload_reserved,packet_version_number,packet_type,packet_secondary_header_flag,packet_id,packet_grouping_flag,packet_sequence_count,packet_data_length,time_ms_in_week,time_week_number,word_10_spare,command_count,last_command_mss_coarse_time,last_command_mss_fine_time,word__spare,last_command_opcode,last_command_parameter_1,last_command_parameter_2,last_command_parameter_3,last_command_parameter_4,last_command_parameter_5,last_command_parameter_6,word_23_spare,word_24_spare,word_25_spare,word_26_spare,word_27_spare,word_28_spare,word_29_spare,word_30_spare,command_response_high_word,command_response_low_word
446,03/06/2017 01:58:36.9008,[130:014] MOTOR_WRITE mcb=%1 mot=1 addr=0x1,402,17,0,58,60,0,0,0,1,1026,3,154,49,408686,0,0,,,,,,,,,,,,,,,,,,,,,
447,03/06/2017 01:58:36.9108,[0000031] cmd:success [0x00000001],402,17,0,58,60,0,0,0,1,1026,3,155,49,408693,0,0,,,,,,,,,,,,,,,,,,,,,
448,03/06/2017 01:58:36.9208,[130:015] MOTOR_WRITE mcb=%1 mot=1 addr=0x1,402,17,0,58,60,0,0,0,1,1026,3,156,49,408693,0,0,,,,,,,,,,,,,,,,,,,,,
449,03/06/2017 01:58:36.9328,[0000032] cmd:success [0x00000001],402,17,0,58,60,0,0,0,1,1026,3,157,49,408700,0,0,,,,,,,,,,,,,,,,,,,,,
450,03/06/2017 01:58:36.9448,[0000032] cmd:success [0x00000001],402,17,0,58,60,0,0,0,1,1026,3,157,49,408700,0,0,,,,,,,,,,,,,,,,,,,,,
451,03/06/2017 01:58:37.9549,[130:016] MOTOR_WRITE mcb=%1 mot=1 addr=0x1,402,17,0,58,60,0,0,0,1,1026,3,158,49,408701,0,0,,,,,,,,,,,,,,,,,,,,,
452,03/06/2017 01:58:37.9639,[0000033] cmd:success [0x00000001],402,17,0,58,60,0,0,0,1,1026,3,159,49,408707,0,0,,,,,,,,,,,,,,,,,,,,,
453,03/06/2017 01:58:37.9739,[130:017] MOTOR_WRITE mcb=%1 mot=1 addr=0x1,402,17,0,58,60,0,0,0,1,1026,3,160,49,408708,0,0,,,,,,,,,,,,,,,,,,,,,
454,03/06/2017 01:58:37.9859,[0000034] cmd:success [0x00000001],402,17,0,58,60,0,0,0,1,1026,3,161,49,408714,0,0,,,,,,,,,,,,,,,,,,,,,
455,03/06/2017 01:58:37.9999,[130:018] MOTOR_READ mcb=%1 mot=1 addr=0x0E,402,17,0,58,60,0,0,0,1,1026,3,162,49,408715,0,0,,,,,,,,,,,,,,,,,,,,,
456,03/06/2017 01:58:38.0109,[0000035] cmd:success [0x00000028],402,17,0,58,60,0,0,0,1,1026,3,163,49,408772,0,0,,,,,,,,,,,,,,,,,,,,,
457,03/06/2017 01:58:38.0219,[130:019] MOTOR_READ mcb=%1 mot=1 addr=0x0F,402,17,0,58,60,0,0,0,1,1026,3,164,49,408772,0,0,,,,,,,,,,,,,,,,,,,,,
458,03/06/2017 01:58:38.0339,[0000036] cmd:success [0x00000009],402,17,0,58,60,0,0,0,1,1026,3,165,49,408828,0,0,,,,,,,,,,,,,,,,,,,,,
459,03/06/2017 01:58:38.0449,[130:020] MOTOR_READ mcb=%1 mot=1 addr=0x10,402,17,0,58,60,0,0,0,1,1026,3,166,49,408829,0,0,,,,,,,,,,,,,,,,,,,,,
460,03/06/2017 01:58:38.0569,[0000037] cmd:success [0x00000029],402,17,0,58,60,0,0,0,1,1026,3,167,49,408885,0,0,,,,,,,,,,,,,,,,,,,,,
461,03/06/2017 01:58:38.0679,[0000037] cmd:success [0x00000029],402,17,0,58,60,0,0,0,1,1026,3,167,49,408885,0,0,,,,,,,,,,,,,,,,,,,,,
462,03/06/2017 01:58:38.0809,[130:021] MOTOR_READ mcb=%1 mot=1 addr=0x13,402,17,0,58,60,0,0,0,1,1026,3,168,49,408885,0,0,,,,,,,,,,,,,,,,,,,,,
463,03/06/2017 01:58:38.8920,[0000038] cmd:success [0x00000014],402,17,0,58,60,0,0,0,1,1026,3,169,49,408941,0,0,,,,,,,,,,,,,,,,,,,,,
464,03/06/2017 01:58:38.9020,[130:022] MOTOR_READ mcb=%1 mot=1 addr=0x18,402,17,0,58,60,0,0,0,1,1026,3,170,49,408942,0,0,,,,,,,,,,,,,,,,,,,,,
465,03/06/2017 01:58:38.9100,[0000039] cmd:success [0x00000068],402,17,0,58,60,0,0,0,1,1026,3,171,49,408998,0,0,,,,,,,,,,,,,,,,,,,,,
466,03/06/2017 01:58:38.9170,[130:023] MOTOR_READ mcb=%1 mot=1 addr=0x19,402,17,0,58,60,0,0,0,1,1026,3,172,49,408998,0,0,,,,,,,,,,,,,,,,,,,,,
467,03/06/2017 01:58:38.9330,[0000040] cmd:success [0x00000000],402,17,0,58,60,0,0,0,1,1026,3,173,49,409054,0,0,,,,,,,,,,,,,,,,,,,,,
468,03/06/2017 01:58:38.9440,[130:024] SEQ_REG_SET reg=31 val=0x0,402,17,0,58,60,0,0,0,1,1026,3,174,49,409055,0,0,,,,,,,,,,,,,,,,,,,,,
469,03/06/2017 01:58:38.9530,[130:025] SEQ_REG_SET reg=32 val=0x10,402,17,0,58,60,0,0,0,1,1026,3,175,49,409077,0,0,,,,,,,,,,,,,,,,,,,,,
470,03/06/2017 01:58:38.9630,TaskStop  seqTask_130 [uid=1361810275],402,17,0,58,60,0,0,0,1,1026,3,176,49,409078,0,0,,,,,,,,,,,,,,,,,,,,,
471,03/06/2017 02:01:42.9524,,402,17,0,58,60,0,0,0,1,1025,3,7,49,595882,0,0,7.0,1172865696.0,199.0,105.0,61.0,5002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5002.0
472,03/06/2017 02:01:42.9604,[1553   ] EPC_USER_METADATA val=5002,402,17,0,58,60,0,0,0,1,1026,3,177,49,595797,0,0,,,,,,,,,,,,,,,,,,,,,
473,03/06/2017 02:01:42.9694,[0000041] cmd:success [0x0000138a],402,17,0,58,60,0,0,0,1,1026,3,178,49,595798,0,0,,,,,,,,,,,,,,,,,,,,,
474,03/06/2017 02:02:41.0202,,402,17,0,58,60,0,0,0,1,1025,3,8,49,653584,0,0,8.0,1172865754.0,119.0,105.0,42.0,1.0,1.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
475,03/06/2017 02:02:41.0302,[1553   ] MOTOR_PROFILE_AMP mcb=1 mot=1 n=0,402,17,0,58,60,0,0,0,1,1026,3,179,49,653499,0,0,,,,,,,,,,,,,,,,,,,,,
476,03/06/2017 02:02:41.0392,[0000042] cmd:success [0x00000001],402,17,0,58,60,0,0,0,1,1026,3,180,49,653508,0,0,,,,,,,,,,,,,,,,,,,,,
477,03/06/2017 02:03:46.8858,,402,17,0,58,60,0,0,0,1,1025,3,9,49,719487,0,0,9.0,1172865820.0,95.0,105.0,43.0,1.0,1.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
478,03/06/2017 02:03:46.8948,[1553   ] MOTOR_PROFILE_FREQ mcb=1 mot=1 n=,402,17,0,58,60,0,0,0,1,1026,3,181,49,719401,0,0,,,,,,,,,,,,,,,,,,,,,
479,03/06/2017 02:03:46.9038,[0000043] cmd:success [0x00000001],402,17,0,58,60,0,0,0,1,1026,3,182,49,719410,0,0,,,,,,,,,,,,,,,,,,,,,
480,03/06/2017 02:04:46.9618,,402,17,0,58,60,0,0,0,1,1025,3,10,49,779989,0,0,10.0,1172865880.0,239.0,105.0,45.0,1.0,1.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
481,03/06/2017 02:04:46.9708,[1553   ] MOTOR_PROFILE_SWEEP mcb=1 mot=1 n,402,17,0,58,60,0,0,0,1,1026,3,183,49,779904,0,0,,,,,,,,,,,,,,,,,,,,,
482,03/06/2017 02:04:46.9808,[0000044] cmd:success [0x00000001],402,17,0,58,60,0,0,0,1,1026,3,184,49,779912,0,0,,,,,,,,,,,,,,,,,,,,,
483,03/06/2017 02:05:38.8570,,402,17,0,58,60,0,0,0,1,1025,3,11,49,831491,0,0,11.0,1172865932.0,118.0,105.0,8.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0
484,03/06/2017 02:05:38.8660,[1553   ] SEQ_RUN seq=151,402,17,0,58,60,0,0,0,1,1026,3,185,49,831405,0,0,,,,,,,,,,,,,,,,,,,,,
485,03/06/2017 02:05:38.8760,TaskRun   seqTask_151 [uid=1361826659],402,17,0,58,60,0,0,0,1,1026,3,186,49,831407,0,0,,,,,,,,,,,,,,,,,,,,,
486,03/06/2017 02:05:38.8850,[0000045] cmd:success [0x00000097],402,17,0,58,60,0,0,0,1,1026,3,187,49,831408,0,0,,,,,,,,,,,,,,,,,,,,,
487,03/06/2017 02:05:38.8950,[151:000] IVB_VIDEO_OUTPUT ivb=1 cam=1,402,17,0,58,60,0,0,0,1,1026,3,188,49,831411,0,0,,,,,,,,,,,,,,,,,,,,,
488,03/06/2017 02:05:38.9040,[0000046] cmd:success [0x0000000f],402,17,0,58,60,0,0,0,1,1026,3,189,49,831421,0,0,,,,,,,,,,,,,,,,,,,,,
489,03/06/2017 02:05:38.9140,TaskStop  seqTask_151 [uid=1361826659],402,17,0,58,60,0,0,0,1,1026,3,190,49,831424,0,0,,,,,,,,,,,,,,,,,,,,,
490,03/06/2017 02:06:04.8516,,402,17,0,58,60,0,0,0,1,1025,3,12,49,857691,0,0,12.0,1172865958.0,165.0,105.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
491,03/06/2017 02:06:04.8606,[1553   ] SSD_POWER_ON ssd=1,402,17,0,58,60,0,0,0,1,1026,3,191,49,857606,0,0,,,,,,,,,,,,,,,,,,,,,
492,03/06/2017 02:06:04.8696,[0000047] cmd:success [0x00000001],402,17,0,58,60,0,0,0,1,1026,3,192,49,857609,0,0,,,,,,,,,,,,,,,,,,,,,
493,03/06/2017 02:06:04.8786,ssd:1   - disk detected... please wait,402,17,0,58,60,0,0,0,1,1026,3,193,49,857913,0,0,,,,,,,,,,,,,,,,,,,,,
494,03/06/2017 02:06:09.9841,ssd:1   - disk initializing...,402,17,0,58,60,0,0,0,1,1026,3,194,49,863113,0,0,,,,,,,,,,,,,,,,,,,,,
495,03/06/2017 02:06:10.9932,ssd:1   - disk capacity = 250069680,402,17,0,58,60,0,0,0,1,1026,3,195,49,863115,0,0,,,,,,,,,,,,,,,,,,,,,
496,03/06/2017 02:06:11.0022,ssd:1   - partition: read  @         0 crc:,402,17,0,58,60,0,0,0,1,1026,3,196,49,863123,0,0,,,,,,,,,,,,,,,,,,,,,
497,03/06/2017 02:06:11.0122,ssd:1   - partition: write @ 250069424 crc:,402,17,0,58,60,0,0,0,1,1026,3,197,49,863124,0,0,,,,,,,,,,,,,,,,,,,,,
498,03/06/2017 02:06:11.0222,ssd:1   - detected 3 partitions,402,17,0,58,60,0,0,0,1,1026,3,198,49,863207,0,0,,,,,,,,,,,,,,,,,,,,,
499,03/06/2017 02:06:11.0342,ssd:1:1 - directory: read  @       128 crc:,402,17,0,58,60,0,0,0,1,1026,3,199,49,863210,0,0,,,,,,,,,,,,,,,,,,,,,
500,03/06/2017 02:06:11.0452,ssd:1:2 - directory: read  @  15625128 crc:,402,17,0,58,60,0,0,0,1,1026,3,200,49,863215,0,0,,,,,,,,,,,,,,,,,,,,,
501,03/06/2017 02:06:11.0542,ssd:1:3 - directory: read  @ 132812628 crc:,402,17,0,58,60,0,0,0,1,1026,3,201,49,863219,0,0,,,,,,,,,,,,,,,,,,,,,
502,03/06/2017 02:06:36.0527,,402,17,0,58,60,0,0,0,1,1025,3,13,49,888993,0,0,13.0,1172865989.0,230.0,105.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
503,03/06/2017 02:06:36.0617,[1553   ] SSD_RECORD ssd=1 par=1 skip=0,402,17,0,58,60,0,0,0,1,1026,3,202,49,888907,0,0,,,,,,,,,,,,,,,,,,,,,
504,03/06/2017 02:06:36.0717,ssd:1:1 - record partition...,402,17,0,58,60,0,0,0,1,1026,3,203,49,888908,0,0,,,,,,,,,,,,,,,,,,,,,
505,03/06/2017 02:06:36.0837,ssd:1:1 - record partition...,402,17,0,58,60,0,0,0,1,1026,3,203,49,888908,0,0,,,,,,,,,,,,,,,,,,,,,
506,03/06/2017 02:06:36.8938,ssd:1:1 - recording: start,402,17,0,58,60,0,0,0,1,1026,3,204,49,888908,0,0,,,,,,,,,,,,,,,,,,,,,
507,03/06/2017 02:06:36.9028,[0000048] cmd:success [0x00000001],402,17,0,58,60,0,0,0,1,1026,3,205,49,888908,0,0,,,,,,,,,,,,,,,,,,,,,
508,03/06/2017 02:06:38.0769,ssd:1:1 - recording: file_0007    sector=14,402,17,0,58,60,0,0,0,1,1026,3,206,49,891146,0,0,,,,,,,,,,,,,,,,,,,,,
509,03/06/2017 02:06:42.9364,ssd:1:1 - recording: file_0007    sector=14,402,17,0,58,60,0,0,0,1,1026,3,207,49,896145,0,0,,,,,,,,,,,,,,,,,,,,,
510,03/06/2017 02:06:48.0199,ssd:1:1 - recording: file_0007    sector=14,402,17,0,58,60,0,0,0,1,1026,3,208,49,901152,0,0,,,,,,,,,,,,,,,,,,,,,
511,03/06/2017 02:06:53.0954,ssd:1:1 - recording: file_0007    sector=14,402,17,0,58,60,0,0,0,1,1026,3,209,49,906147,0,0,,,,,,,,,,,,,,,,,,,,,
512,03/06/2017 02:06:58.0019,ssd:1:1 - recording: file_0007    sector=14,402,17,0,58,60,0,0,0,1,1026,3,210,49,911146,0,0,,,,,,,,,,,,,,,,,,,,,
513,03/06/2017 02:07:03.0704,ssd:1:1 - recording: file_0007    sector=15,402,17,0,58,60,0,0,0,1,1026,3,211,49,916145,0,0,,,,,,,,,,,,,,,,,,,,,
514,03/06/2017 02:07:07.9499,ssd:1:1 - recording: file_0007    sector=15,402,17,0,58,60,0,0,0,1,1026,3,212,49,921145,0,0,,,,,,,,,,,,,,,,,,,,,
515,03/06/2017 02:07:13.0314,ssd:1:1 - recording: file_0007    sector=15,402,17,0,58,60,0,0,0,1,1026,3,213,49,926146,0,0,,,,,,,,,,,,,,,,,,,,,
516,03/06/2017 02:07:17.9109,ssd:1:1 - recording: file_0007    sector=15,402,17,0,58,60,0,0,0,1,1026,3,214,49,931148,0,0,,,,,,,,,,,,,,,,,,,,,
517,03/06/2017 02:07:23.9995,ssd:1:1 - recording: file_0007    sector=15,402,17,0,58,60,0,0,0,1,1026,3,215,49,936145,0,0,,,,,,,,,,,,,,,,,,,,,
518,03/06/2017 02:07:28.0739,ssd:1:1 - recording: file_0007    sector=16,402,17,0,58,60,0,0,0,1,1026,3,216,49,941152,0,0,,,,,,,,,,,,,,,,,,,,,
519,03/06/2017 02:07:32.9414,ssd:1:1 - recording: file_0007    sector=16,402,17,0,58,60,0,0,0,1,1026,3,217,49,946145,0,0,,,,,,,,,,,,,,,,,,,,,
520,03/06/2017 02:07:37.9949,ssd:1:1 - recording: file_0007    sector=16,402,17,0,58,60,0,0,0,1,1026,3,218,49,951146,0,0,,,,,,,,,,,,,,,,,,,,,
521,03/06/2017 02:07:43.0754,,402,17,0,58,60,0,0,0,1,1025,3,14,49,956195,0,0,14.0,1172866057.0,45.0,105.0,46.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
522,03/06/2017 02:07:43.8855,[1553   ] MOTOR_PROFILE_RUN mcb=1 mot=1 n=0,402,17,0,58,60,0,0,0,1,1026,3,219,49,956109,0,0,,,,,,,,,,,,,,,,,,,,,
523,03/06/2017 02:07:43.8945,[0000049] cmd:success [0x00000001],402,17,0,58,60,0,0,0,1,1026,3,220,49,956116,0,0,,,,,,,,,,,,,,,,,,,,,
524,03/06/2017 02:07:43.9035,ssd:1:1 - recording: file_0007    sector=16,402,17,0,58,60,0,0,0,1,1026,3,221,49,956147,0,0,,,,,,,,,,,,,,,,,,,,,
525,03/06/2017 02:07:47.9409,ssd:1:1 - recording: file_\\0\0  sector=16,402,17,0,58,60,0,0,0,1,1026,3,222,49,961146,0,0,,,,,,,,,,,,,,,,,,,,,
526,03/06/2017 02:07:47.9479,ssd:1:1 - recording: file_0007    sector=16,402,17,0,58,60,0,0,0,1,1026,3,222,49,961146,0,0,,,,,,,,,,,,,,,,,,,,,
527,03/06/2017 02:07:53.0314,ssd:1:1 - recording: file_0007    sector=17,402,17,0,58,60,0,0,0,1,1026,3,223,49,966145,0,0,,,,,,,,,,,,,,,,,,,,,
528,03/06/2017 02:07:53.0424,ssd:1:1 - recording: file_0007    sector=17,402,17,0,58,60,0,0,0,1,1026,3,223,49,966145,0,0,,,,,,,,,,,,,,,,,,,,,
529,03/06/2017 02:07:57.9329,ssd:1:1 - recording: file_0007    sector=17,402,17,0,58,60,0,0,0,1,1026,3,224,49,971145,0,0,,,,,,,,,,,,,,,,,,,,,
530,03/06/2017 02:07:57.9429,ssd:1:1 - recording: file_0007    sector=17,402,17,0,58,60,0,0,0,1,1026,3,224,49,971145,0,0,,,,,,,,,,,,,,,,,,,,,
531,03/06/2017 02:08:03.0264,ssd:1:1 - recording: file_0007    sector=17,402,17,0,58,60,0,0,0,1,1026,3,225,49,976162,0,0,,,,,,,,,,,,,,,,,,,,,
532,03/06/2017 02:08:08.0879,ssd:1:1 - recording: file_0007    sector=17,402,17,0,58,60,0,0,0,1,1026,3,226,49,981146,0,0,,,,,,,,,,,,,,,,,,,,,
533,03/06/2017 02:08:12.9694,ssd:1:1 - recording: file_0007    sector=17,402,17,0,58,60,0,0,0,1,1026,3,227,49,986146,0,0,,,,,,,,,,,,,,,,,,,,,
534,03/06/2017 02:08:18.0429,ssd:1:1 - recording: file_0007    sector=18,402,17,0,58,60,0,0,0,1,1026,3,228,49,991146,0,0,,,,,,,,,,,,,,,,,,,,,
535,03/06/2017 02:08:22.9294,ssd:1:1 - recording: file_0007    sector=18,402,17,0,58,60,0,0,0,1,1026,3,229,49,996146,0,0,,,,,,,,,,,,,,,,,,,,,
536,03/06/2017 02:08:22.9384,ssd:1:1 - recording: file_0007    sector=18,402,17,0,58,60,0,0,0,1,1026,3,229,49,996146,0,0,,,,,,,,,,,,,,,,,,,,,
537,03/06/2017 02:08:28.0009,ssd:1:1 - recording: file_0007    sector=18,402,17,0,58,60,0,0,0,1,1026,3,230,49,1001144,0,0,,,,,,,,,,,,,,,,,,,,,
538,03/06/2017 02:08:33.0904,ssd:1:1 - recording: file_0007    sector=18,402,17,0,58,60,0,0,0,1,1026,3,231,49,1006146,0,0,,,,,,,,,,,,,,,,,,,,,
539,03/06/2017 02:08:37.9829,ssd:1:1 - recording: file_0007    sector=18,402,17,0,58,60,0,0,0,1,1026,3,232,49,1011146,0,0,,,,,,,,,,,,,,,,,,,,,
540,03/06/2017 02:08:43.0304,ssd:1:1 - recording: file_0007    sector=19,402,17,0,58,60,0,0,0,1,1026,3,233,49,1016145,0,0,,,,,,,,,,,,,,,,,,,,,
541,03/06/2017 02:08:47.9209,ssd:1:1 - recording: file_0007    sector=19,402,17,0,59,60,0,0,0,1,1026,3,234,49,1021156,0,0,,,,,,,,,,,,,,,,,,,,,
542,03/06/2017 02:08:52.9634,ssd:1:1 - recording: file_0007    sector=19,402,17,0,59,60,0,0,0,1,1026,3,235,49,1026146,0,0,,,,,,,,,,,,,,,,,,,,,
543,03/06/2017 02:08:58.0419,ssd:1:1 - recording: file_0007    sector=19,402,17,0,59,60,0,0,0,1,1026,3,236,49,1031157,0,0,,,,,,,,,,,,,,,,,,,,,
544,03/06/2017 02:08:58.0519,ssd:1:1 - recording: file_0007    sector=19,402,17,0,59,60,0,0,0,1,1026,3,236,49,1031157,0,0,,,,,,,,,,,,,,,,,,,,,
545,03/06/2017 02:09:02.9494,ssd:1:1 - recording: file_0007    sector=19,402,17,0,59,60,0,0,0,1,1026,3,237,49,1036146,0,0,,,,,,,,,,,,,,,,,,,,,
546,03/06/2017 02:09:08.0199,ssd:1:1 - recording: file_0007    sector=20,402,17,0,59,60,0,0,0,1,1026,3,238,49,1041153,0,0,,,,,,,,,,,,,,,,,,,,,
547,03/06/2017 02:09:12.9144,ssd:1:1 - recording: file_0007    sector=20,402,17,0,59,60,0,0,0,1,1026,3,239,49,1046145,0,0,,,,,,,,,,,,,,,,,,,,,
548,03/06/2017 02:09:12.9244,ssd:1:1 - recording: file_0007    sector=20,402,17,0,59,60,0,0,0,1,1026,3,239,49,1046145,0,0,,,,,,,,,,,,,,,,,,,,,
549,03/06/2017 02:09:19.0140,ssd:1:1 - recording: file_0007    sector=20,402,17,0,59,60,0,0,0,1,1026,3,240,49,1051144,0,0,,,,,,,,,,,,,,,,,,,,,
550,03/06/2017 02:09:22.9014,ssd:1:1 - recording: file_0007    sector=20,402,17,0,59,60,0,0,0,1,1026,3,241,49,1056145,0,0,,,,,,,,,,,,,,,,,,,,,
551,03/06/2017 02:09:22.9114,ssd:1:1 - recording: file_0007    sector=20,402,17,0,59,60,0,0,0,1,1026,3,241,49,1056145,0,0,,,,,,,,,,,,,,,,,,,,,
552,03/06/2017 02:09:27.9809,ssd:1:1 - recording: file_0007    sector=20,402,17,0,59,60,0,0,0,1,1026,3,242,49,1061145,0,0,,,,,,,,,,,,,,,,,,,,,
553,03/06/2017 02:09:33.8795,ssd:1:1 - recording: file_0007    sector=21,402,17,0,59,60,0,0,0,1,1026,3,243,49,1066150,0,0,,,,,,,,,,,,,,,,,,,,,
554,03/06/2017 02:09:37.9899,ssd:1:1 - recording: file_0007    sector=21,402,17,0,59,60,0,0,0,1,1026,3,244,49,1071145,0,0,,,,,,,,,,,,,,,,,,,,,
555,03/06/2017 02:09:43.0584,ssd:1:1 - recording: file_0007    sector=21,402,17,0,59,60,0,0,0,1,1026,3,245,49,1076147,0,0,,,,,,,,,,,,,,,,,,,,,
556,03/06/2017 02:09:47.8999,ssd:1:1 - recording: file_0007    sector=21,402,17,0,59,60,0,0,0,1,1026,3,246,49,1081146,0,0,,,,,,,,,,,,,,,,,,,,,
557,03/06/2017 02:09:52.9953,ssd:1:1 - recording: file_0007    sector=21,402,17,0,59,60,0,0,0,1,1026,3,247,49,1086145,0,0,,,,,,,,,,,,,,,,,,,,,
558,03/06/2017 02:09:53.0053,ssd:1:1 - recording: file_0007    sector=21,402,17,0,59,60,0,0,0,1,1026,3,247,49,1086145,0,0,,,,,,,,,,,,,,,,,,,,,
559,03/06/2017 02:09:57.9033,ssd:1:1 - recording: file_0007    sector=22,402,17,0,59,60,0,0,0,1,1026,3,248,49,1091146,0,0,,,,,,,,,,,,,,,,,,,,,
560,03/06/2017 02:10:02.9943,ssd:1:1 - recording: file_0007    sector=22,402,17,0,59,60,0,0,0,1,1026,3,249,49,1096146,0,0,,,,,,,,,,,,,,,,,,,,,
561,03/06/2017 02:10:08.0653,ssd:1:1 - recording: file_0007    sector=22,402,17,0,59,60,0,0,0,1,1026,3,250,49,1101145,0,0,,,,,,,,,,,,,,,,,,,,,
562,03/06/2017 02:10:12.9453,ssd:1:1 - recording: file_0007    sector=22,402,17,0,59,60,0,0,0,1,1026,3,251,49,1106145,0,0,,,,,,,,,,,,,,,,,,,,,
563,03/06/2017 02:10:12.9553,ssd:1:1 - recording: file_0007    sector=22,402,17,0,59,60,0,0,0,1,1026,3,251,49,1106145,0,0,,,,,,,,,,,,,,,,,,,,,
564,03/06/2017 02:10:18.0413,ssd:1:1 - recording: file_\07    sector=22,402,17,0,59,60,0,0,0,1,1026,3,252,49,1111144,0,0,,,,,,,,,,,,,,,,,,,,,
565,03/06/2017 02:10:18.0543,ssd:1:1 - recording: file_0007    sector=22,402,17,0,59,60,0,0,0,1,1026,3,252,49,1111144,0,0,,,,,,,,,,,,,,,,,,,,,
566,03/06/2017 02:10:22.9423,ssd:1:1 - recording: file_0007    sector=23,402,17,0,59,60,0,0,0,1,1026,3,253,49,1116145,0,0,,,,,,,,,,,,,,,,,,,,,
567,03/06/2017 02:10:28.9993,ssd:1:1 - recording: file_0007    sector=23,402,17,0,59,60,0,0,0,1,1026,3,254,49,1121152,0,0,,,,,,,,,,,,,,,,,,,,,
568,03/06/2017 02:10:33.0913,ssd:1:1 - recording: file_0007    sector=23,402,17,0,59,60,0,0,0,1,1026,3,255,49,1126147,0,0,,,,,,,,,,,,,,,,,,,,,
569,03/06/2017 02:10:37.9723,ssd:1:1 - recording: file_0007    sector=23,402,17,0,59,60,0,0,0,1,1026,3,256,49,1131146,0,0,,,,,,,,,,,,,,,,,,,,,
570,03/06/2017 02:10:43.0793,ssd:1:1 - recording: file_0007    sector=23,402,17,0,59,60,0,0,0,1,1026,3,257,49,1136147,0,0,,,,,,,,,,,,,,,,,,,,,
571,03/06/2017 02:10:47.9453,ssd:1:1 - recording: file_0007    sector=24,402,17,0,59,60,0,0,0,1,1026,3,258,49,1141145,0,0,,,,,,,,,,,,,,,,,,,,,
572,03/06/2017 02:10:52.9523,ssd:1:1 - recording: file_0007    sector=24,402,17,0,59,60,0,0,0,1,1026,3,259,49,1146146,0,0,,,,,,,,,,,,,,,,,,,,,
573,03/06/2017 02:10:58.0213,ssd:1:1 - recording: file_0007    sector=24,402,17,0,59,60,0,0,0,1,1026,3,260,49,1151145,0,0,,,,,,,,,,,,,,,,,,,,,
574,03/06/2017 02:11:03.9143,ssd:1:1 - recording: file_0007    sector=24,402,17,0,59,60,0,0,0,1,1026,3,261,49,1156145,0,0,,,,,,,,,,,,,,,,,,,,,
575,03/06/2017 02:11:07.9743,",,j\1\1\1\1\\\\\0\0\0\0\D\D\D\D",402,17,0,59,60,0,0,0,1,1026,3,262,49,1161145,0,0,,,,,,,,,,,,,,,,,,,,,
576,03/06/2017 02:11:07.9843,ssd:1:1 - recording: file_0007    sector=24,402,17,0,59,60,0,0,0,1,1026,3,262,49,1161145,0,0,,,,,,,,,,,,,,,,,,,,,
577,03/06/2017 02:11:13.0693,ssd:1:1 - recording: file_0007    sector=25,402,17,0,59,60,0,0,0,1,1026,3,263,49,1166146,0,0,,,,,,,,,,,,,,,,,,,,,
578,03/06/2017 02:11:17.9493,ssd:1:1 - recording: file_0007    sector=25,402,17,0,59,60,0,0,0,1,1026,3,264,49,1171146,0,0,,,,,,,,,,,,,,,,,,,,,
579,03/06/2017 02:11:23.0173,ssd:1:1 - recording: file_0007    sector=25,402,17,0,59,60,0,0,0,1,1026,3,265,49,1176146,0,0,,,,,,,,,,,,,,,,,,,,,
580,03/06/2017 02:11:28.0903,ssd:1:1 - recording: file_0007    sector=25,402,17,0,59,60,0,0,0,1,1026,3,266,49,1181146,0,0,,,,,,,,,,,,,,,,,,,,,
581,03/06/2017 02:11:33.0013,ssd:1:1 - recording: file_0007    sector=25,402,17,0,59,60,0,0,0,1,1026,3,267,49,1186144,0,0,,,,,,,,,,,,,,,,,,,,,
582,03/06/2017 02:11:33.0163,ssd:1:1 - recording: file_0007    sector=25,402,17,0,59,60,0,0,0,1,1026,3,267,49,1186144,0,0,,,,,,,,,,,,,,,,,,,,,
583,03/06/2017 02:11:38.9233,ssd:1:1 - recording: file_0007    sector=26,402,17,0,59,60,0,0,0,1,1026,3,268,49,1191144,0,0,,,,,,,,,,,,,,,,,,,,,
584,03/06/2017 02:11:42.9743,ssd:1:1 - recording: file_0007    sector=26,402,17,0,59,60,0,0,0,1,1026,3,269,49,1196146,0,0,,,,,,,,,,,,,,,,,,,,,
