,datetime,mss_payload_id,mss_payload_mode,mss_payload_error,mss_payload_temp1,mss_payload_temp2,mss_payload_reserved,packet_version_number,packet_type,packet_secondary_header_flag,packet_id,packet_grouping_flag,packet_sequence_count,packet_data_length,time_ms_in_week,time_week_number,word_10_spare,dynamics_profile_amplitude,dynamics_profile_start_frequency,dynamics_profile_stop_frequency,dynamics_profile_start_window,dynamics_profile_stop_window,dynamics_profile_sweep_duration,iv_sweep_mask_cell_string_,iv_sweep_steps,iv_sweep_min_current,iv_sweep_max_current,iv_sweep_duty_cycle,camera_1_on_off,camera_2_on_off,camera_3_on_off,camera_4_on_off,word_22_spare,video_output_camera_no,dynamics_profile_amplitude_start,dynamics_profile_amplitude_stop,word_26_spare,word_27_spare,word_28_spare,word_29_spare,word_30_spare,word_31_spare,current_telemetry_format
427,09/27/2016 01:59:05.9937,402,1,0,52,48,0,0,0,1,1029,3,281,49,1905087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,4482,4482,4482,4482,4482,4482,0
428,09/27/2016 01:59:07.0958,402,1,0,52,48,0,0,0,1,1029,3,282,49,1906087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,5482,5482,5482,5482,5482,5482,0
429,09/27/2016 01:59:07.9849,402,1,0,52,48,0,0,0,1,1029,3,283,49,1907087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,6482,6482,6482,6482,6482,6482,0
430,09/27/2016 01:59:09.0810,402,1,0,52,48,0,0,0,1,1029,3,284,49,1908087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,7482,7482,7482,7482,7482,7482,0
431,09/27/2016 01:59:09.9701,402,1,0,52,48,0,0,0,1,1029,3,285,49,1909087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,8482,8482,8482,8482,8482,8482,0
432,09/27/2016 01:59:09.9791,402,1,0,52,48,0,0,0,1,1029,3,285,49,1909087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,8482,8482,8482,8482,8482,8482,0
433,09/27/2016 01:59:11.0692,402,1,0,52,48,0,0,0,1,1029,3,286,49,1910087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,9482,9482,9482,9482,9482,9482,0
434,09/27/2016 01:59:11.9573,402,1,0,52,48,0,0,0,1,1029,3,287,49,1911087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,10482,10482,10482,10482,10482,10482,0
435,09/27/2016 01:59:13.0594,402,1,0,52,48,0,0,0,1,1029,3,288,49,1912087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,11482,11482,11482,11482,11482,11482,0
436,09/27/2016 01:59:13.0694,402,1,0,52,48,0,0,0,1,1029,3,288,49,1912087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,11482,11482,11482,11482,11482,11482,0
437,09/27/2016 01:59:13.9615,402,1,0,52,48,0,0,0,1,1029,3,289,49,1913087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,12482,12482,12482,12482,12482,12482,0
438,09/27/2016 01:59:13.9715,402,1,0,52,48,0,0,0,1,1029,3,289,49,1913087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,12482,12482,12482,12482,12482,12482,0
439,09/27/2016 01:59:15.0586,402,1,0,52,48,0,0,0,1,1029,3,290,49,1914087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,13482,13482,13482,13482,13482,13482,0
440,09/27/2016 01:59:15.9607,402,1,0,52,48,0,0,0,1,1029,3,291,49,1915087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,14482,14482,14482,14482,14482,14482,0
441,09/27/2016 01:59:15.9707,402,1,0,52,48,0,0,0,1,1029,3,291,49,1915087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,14482,14482,14482,14482,14482,14482,0
442,09/27/2016 01:59:17.0598,402,1,0,52,48,0,0,0,1,1029,3,292,49,1916087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,15482,15482,15482,15482,15482,15482,0
443,09/27/2016 01:59:17.9479,402,1,0,52,48,0,0,0,1,1029,3,293,49,1917087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,16482,16482,16482,16482,16482,16482,0
444,09/27/2016 01:59:19.0660,402,1,0,52,48,0,0,0,1,1029,3,294,49,1918087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,17482,17482,17482,17482,17482,17482,0
445,09/27/2016 01:59:19.9601,402,1,0,52,48,0,0,0,1,1029,3,295,49,1919087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,18482,18482,18482,18482,18482,18482,0
446,09/27/2016 01:59:21.0502,402,1,0,52,48,0,0,0,1,1029,3,296,49,1920087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,19482,19482,19482,19482,19482,19482,0
447,09/27/2016 01:59:21.9393,402,1,0,52,48,0,0,0,1,1029,3,297,49,1921087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,20482,20482,20482,20482,20482,20482,0
448,09/27/2016 01:59:23.0284,402,1,0,52,48,0,0,0,1,1029,3,298,49,1922087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,21482,21482,21482,21482,21482,21482,0
449,09/27/2016 01:59:23.0374,402,1,0,52,48,0,0,0,1,1029,3,298,49,1922087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,21482,21482,21482,21482,21482,21482,0
450,09/27/2016 01:59:23.9285,402,1,0,52,48,0,0,0,1,1029,3,299,49,1923087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,22482,22482,22482,22482,22482,22482,0
451,09/27/2016 01:59:23.9385,402,1,0,52,48,0,0,0,1,1029,3,299,49,1923087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,22482,22482,22482,22482,22482,22482,0
452,09/27/2016 01:59:25.0176,402,1,0,52,48,0,0,0,1,1029,3,300,49,1924087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,23482,23482,23482,23482,23482,23482,0
453,09/27/2016 01:59:26.1107,402,1,0,52,48,0,0,0,1,1029,3,301,49,1925087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,24482,24482,24482,24482,24482,24482,0
454,09/27/2016 01:59:27.0008,402,1,0,52,48,0,0,0,1,1029,3,302,49,1926087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,25482,25482,25482,25482,25482,25482,0
455,09/27/2016 01:59:28.0919,402,1,0,52,48,0,0,0,1,1029,3,303,49,1927087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,26482,26482,26482,26482,26482,26482,0
456,09/27/2016 01:59:28.9790,402,1,0,52,48,0,0,0,1,1029,3,304,49,1928087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,27482,27482,27482,27482,27482,27482,0
457,09/27/2016 01:59:30.0681,402,1,0,52,48,0,0,0,1,1029,3,305,49,1929087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,28482,28482,28482,28482,28482,28482,0
458,09/27/2016 01:59:30.9602,402,1,0,52,48,0,0,0,1,1029,3,306,49,1930087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,29482,29482,29482,29482,29482,29482,0
459,09/27/2016 01:59:32.0583,402,1,0,52,48,0,0,0,1,1029,3,307,49,1931087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,30482,30482,30482,30482,30482,30482,0
460,09/27/2016 01:59:32.0683,402,1,0,52,48,0,0,0,1,1029,3,307,49,1931087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,30482,30482,30482,30482,30482,30482,0
461,09/27/2016 01:59:32.0773,402,1,0,52,48,0,0,0,1,1029,3,307,49,1931087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,30482,30482,30482,30482,30482,30482,0
462,09/27/2016 01:59:32.9694,402,1,0,52,48,0,0,0,1,1029,3,308,49,1932087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,31482,31482,31482,31482,31482,31482,0
463,09/27/2016 01:59:34.0585,402,1,0,52,48,0,0,0,1,1029,3,309,49,1933087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,32482,32482,32482,32482,32482,32482,0
464,09/27/2016 01:59:34.0675,402,1,0,52,48,0,0,0,1,1029,3,309,49,1933087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,32482,32482,32482,32482,32482,32482,0
465,09/27/2016 01:59:34.9646,402,1,0,52,48,0,0,0,1,1029,3,310,49,1934087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,33482,33482,33482,33482,33482,33482,0
466,09/27/2016 01:59:34.9746,402,1,0,52,48,0,0,0,1,1029,3,310,49,1934087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,33482,33482,33482,33482,33482,33482,0
467,09/27/2016 01:59:36.0607,402,1,0,52,48,0,0,0,1,1029,3,311,49,1935087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,34482,34482,34482,34482,34482,34482,0
468,09/27/2016 01:59:36.9488,402,1,0,52,48,0,0,0,1,1029,3,312,49,1936087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,35482,35482,35482,35482,35482,35482,0
469,09/27/2016 01:59:38.0499,402,1,0,52,48,0,0,0,1,1029,3,313,49,1937087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,36482,36482,36482,36482,36482,36482,0
470,09/27/2016 01:59:38.0589,402,1,0,52,48,0,0,0,1,1029,3,313,49,1937087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,36482,36482,36482,36482,36482,36482,0
471,09/27/2016 01:59:38.9490,402,1,0,52,48,0,0,0,1,1029,3,314,49,1938087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,37482,37482,37482,37482,37482,37482,0
472,09/27/2016 01:59:40.0571,402,1,0,52,48,0,0,0,1,1029,3,315,49,1939087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,38482,38482,38482,38482,38482,38482,0
473,09/27/2016 01:59:40.9472,402,1,0,52,48,0,0,0,1,1029,3,316,49,1940087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,39482,39482,39482,39482,39482,39482,0
474,09/27/2016 01:59:40.9572,402,1,0,52,48,0,0,0,1,1029,3,316,49,1940087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,39482,39482,39482,39482,39482,39482,0
475,09/27/2016 01:59:42.0483,402,1,0,52,48,0,0,0,1,1029,3,317,49,1941087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,40482,40482,40482,40482,40482,40482,0
476,09/27/2016 01:59:42.9394,402,1,0,52,48,0,0,0,1,1029,3,318,49,1942087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,41482,41482,41482,41482,41482,41482,0
477,09/27/2016 01:59:44.0245,402,1,0,52,48,0,0,0,1,1029,3,319,49,1943087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,42482,42482,42482,42482,42482,42482,0
478,09/27/2016 01:59:44.0335,402,1,0,52,48,0,0,0,1,1029,3,319,49,1943087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,42482,42482,42482,42482,42482,42482,0
479,09/27/2016 01:59:44.9256,402,1,0,52,48,0,0,0,1,1029,3,320,49,1944087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,43482,43482,43482,43482,43482,43482,0
480,09/27/2016 01:59:44.9346,402,1,0,52,48,0,0,0,1,1029,3,320,49,1944087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,43482,43482,43482,43482,43482,43482,0
481,09/27/2016 01:59:46.0237,402,1,0,52,48,0,0,0,1,1029,3,321,49,1945087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,44482,44482,44482,44482,44482,44482,0
482,09/27/2016 01:59:46.0327,402,1,0,52,48,0,0,0,1,1029,3,321,49,1945087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,44482,44482,44482,44482,44482,44482,0
483,09/27/2016 01:59:46.9278,402,1,0,52,48,0,0,0,1,1029,3,322,49,1946087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,45482,45482,45482,45482,45482,45482,0
484,09/27/2016 01:59:48.0179,402,1,0,52,48,0,0,0,1,1029,3,323,49,1947087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,46482,46482,46482,46482,46482,46482,0
485,09/27/2016 01:59:48.0279,402,1,0,52,48,0,0,0,1,1029,3,323,49,1947087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,46482,46482,46482,46482,46482,46482,0
486,09/27/2016 01:59:48.9190,402,1,0,52,48,0,0,0,1,1029,3,324,49,1948087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,47482,47482,47482,47482,47482,47482,0
487,09/27/2016 01:59:48.9290,402,1,0,52,48,0,0,0,1,1029,3,324,49,1948087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,47482,47482,47482,47482,47482,47482,0
488,09/27/2016 01:59:50.0191,402,1,0,52,48,0,0,0,1,1029,3,325,49,1949087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,48482,48482,48482,48482,48482,48482,0
489,09/27/2016 01:59:50.9222,402,1,0,52,48,0,0,0,1,1029,3,326,49,1950087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,49482,49482,49482,49482,49482,49482,0
490,09/27/2016 01:59:50.9332,402,1,0,52,48,0,0,0,1,1029,3,326,49,1950087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,49482,49482,49482,49482,49482,49482,0
491,09/27/2016 01:59:52.0223,402,1,0,52,48,0,0,0,1,1029,3,327,49,1951087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,50482,50482,50482,50482,50482,50482,0
492,09/27/2016 01:59:53.1164,402,1,0,52,48,0,0,0,1,1029,3,328,49,1952087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,51482,51482,51482,51482,51482,51482,0
493,09/27/2016 01:59:53.1254,402,1,0,52,48,0,0,0,1,1029,3,328,49,1952087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,51482,51482,51482,51482,51482,51482,0
494,09/27/2016 01:59:54.0165,402,1,0,52,48,0,0,0,1,1029,3,329,49,1953087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,52482,52482,52482,52482,52482,52482,0
495,09/27/2016 01:59:54.0265,402,1,0,52,48,0,0,0,1,1029,3,329,49,1953087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,52482,52482,52482,52482,52482,52482,0
496,09/27/2016 01:59:54.9176,402,1,0,52,48,0,0,0,1,1029,3,330,49,1954087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,53482,53482,53482,53482,53482,53482,0
497,09/27/2016 01:59:56.0047,402,1,0,52,48,0,0,0,1,1029,3,331,49,1955087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,54482,54482,54482,54482,54482,54482,0
498,09/27/2016 01:59:57.0998,402,1,0,52,48,0,0,0,1,1029,3,332,49,1956087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,55482,55482,55482,55482,55482,55482,0
499,09/27/2016 01:59:57.1088,402,1,0,52,48,0,0,0,1,1029,3,332,49,1956087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,55482,55482,55482,55482,55482,55482,0
500,09/27/2016 01:59:57.9999,402,1,0,52,48,0,0,0,1,1029,3,333,49,1957087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,56482,56482,56482,56482,56482,56482,0
501,09/27/2016 01:59:59.0990,402,1,0,52,48,0,0,0,1,1029,3,334,49,1958087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,57482,57482,57482,57482,57482,57482,0
502,09/27/2016 01:59:59.1090,402,1,0,52,48,0,0,0,1,1029,3,334,49,1958087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,57482,57482,57482,57482,57482,57482,0
503,09/27/2016 01:59:59.9981,402,1,0,52,48,0,0,0,1,1029,3,335,49,1959087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,58482,58482,58482,58482,58482,58482,0
504,09/27/2016 02:00:01.0912,402,1,0,52,48,0,0,0,1,1029,3,336,49,1960087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,59482,59482,59482,59482,59482,59482,0
505,09/27/2016 02:00:01.1002,402,1,0,52,48,0,0,0,1,1029,3,336,49,1960087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,59482,59482,59482,59482,59482,59482,0
506,09/27/2016 02:00:01.9863,402,1,0,52,48,0,0,0,1,1029,3,337,49,1961087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,60482,60482,60482,60482,60482,60482,0
507,09/27/2016 02:00:03.0754,402,1,0,52,48,0,0,0,1,1029,3,338,49,1962087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,61482,61482,61482,61482,61482,61482,0
508,09/27/2016 02:00:03.0854,402,1,0,52,48,0,0,0,1,1029,3,338,49,1962087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,61482,61482,61482,61482,61482,61482,0
509,09/27/2016 02:00:03.9765,402,1,0,52,48,0,0,0,1,1029,3,339,49,1963087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,62482,62482,62482,62482,62482,62482,0
510,09/27/2016 02:00:05.0676,402,1,0,52,48,0,0,0,1,1029,3,340,49,1964087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,63482,63482,63482,63482,63482,63482,0
511,09/27/2016 02:00:05.0776,402,1,0,52,48,0,0,0,1,1029,3,340,49,1964087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,63482,63482,63482,63482,63482,63482,0
512,09/27/2016 02:00:05.9667,402,1,0,52,48,0,0,0,1,1029,3,341,49,1965087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,64482,64482,64482,64482,64482,64482,0
513,09/27/2016 02:00:05.9777,402,1,0,52,48,0,0,0,1,1029,3,341,49,1965087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,64482,64482,64482,64482,64482,64482,0
514,09/27/2016 02:00:07.0748,402,1,0,52,48,0,0,0,1,1029,3,342,49,1966087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,65482,65482,65482,65482,65482,65482,0
515,09/27/2016 02:00:07.9659,402,1,0,52,48,0,0,0,1,1029,3,343,49,1967087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,946,946,946,946,946,946,0
516,09/27/2016 02:00:09.0550,402,1,0,52,48,0,0,0,1,1029,3,344,49,1968087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,1946,1946,1946,1946,1946,1946,0
517,09/27/2016 02:00:09.0650,402,1,0,52,48,0,0,0,1,1029,3,344,49,1968087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,1946,1946,1946,1946,1946,1946,0
518,09/27/2016 02:00:09.9591,402,1,0,52,48,0,0,0,1,1029,3,345,49,1969087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,2946,2946,2946,2946,2946,2946,0
519,09/27/2016 02:00:09.9681,402,1,0,52,48,0,0,0,1,1029,3,345,49,1969087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,2946,2946,2946,2946,2946,2946,0
520,09/27/2016 02:00:11.0612,402,1,0,52,48,0,0,0,1,1029,3,346,49,1970087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,3946,3946,3946,3946,3946,3946,0
521,09/27/2016 02:00:11.0712,402,1,0,52,48,0,0,0,1,1029,3,346,49,1970087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,3946,3946,3946,3946,3946,3946,0
522,09/27/2016 02:00:11.9643,402,1,0,52,48,0,0,0,1,1029,3,347,49,1971087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,4946,4946,4946,4946,4946,4946,0
523,09/27/2016 02:00:13.0604,402,1,0,52,48,0,0,0,1,1029,3,348,49,1972087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,5946,5946,5946,5946,5946,5946,0
524,09/27/2016 02:00:13.9495,402,1,0,52,48,0,0,0,1,1029,3,349,49,1973087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,6946,6946,6946,6946,6946,6946,0
525,09/27/2016 02:00:13.9585,402,1,0,52,48,0,0,0,1,1029,3,349,49,1973087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,6946,6946,6946,6946,6946,6946,0
526,09/27/2016 02:00:15.0316,402,1,0,52,48,0,0,0,1,1029,3,350,49,1974087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,7946,7946,7946,7946,7946,7946,0
527,09/27/2016 02:00:15.9267,402,1,0,52,48,0,0,0,1,1029,3,351,49,1975087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,8946,8946,8946,8946,8946,8946,0
528,09/27/2016 02:00:17.0258,402,1,0,52,48,0,0,0,1,1029,3,352,49,1976087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,9946,9946,9946,9946,9946,9946,0
529,09/27/2016 02:00:17.0358,402,1,0,52,48,0,0,0,1,1029,3,352,49,1976087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,9946,9946,9946,9946,9946,9946,0
530,09/27/2016 02:00:17.9289,402,1,0,52,48,0,0,0,1,1029,3,353,49,1977087,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,10946,10946,10946,10946,10946,10946,0
