,datetime,ascii_data,mss_payload_id,mss_payload_mode,mss_payload_error,mss_payload_temp1,mss_payload_temp2,mss_payload_reserved,packet_version_number,packet_type,packet_secondary_header_flag,packet_id,packet_grouping_flag,packet_sequence_count,packet_data_length,time_ms_in_week,time_week_number,word_10_spare,sample_count,packet_timetag_ms_in_week,user_metadata,cell_string_id,segment_count,iv_data_1_amp,iv_data_2_vdc,iv_data_3_amp,iv_data_4_vdc,iv_data_5_amp,iv_data_6_vdc,iv_data_7_amp,iv_data_8_vdc,iv_data_9_amp,iv_data_10_vdc,iv_data_11_amp,iv_data_12_vdc,iv_data_13_amp,iv_data_14_vdc,iv_data_15_amp,iv_data_16_vdc
173042,09/27/2016 05:48:56.4657,,402,1,0,57,48,0,0,0,1,1033,3,9734,49,15695023,0,0,1.0,15692538.0,0.0,1.0,11.0,0.0806884765625,0.327880859375,0.0797119140625,0.33203125,0.0806884765625,0.343994140625,0.0827026367188,0.3359375,0.081787109375,0.340087890625,0.0819702148438,0.347900390625,0.0838012695312,0.340087890625,0.082275390625,0.340087890625
173043,09/27/2016 05:48:56.4747,,402,1,0,57,48,0,0,0,1,1033,3,9735,49,15695123,0,0,1.0,15692538.0,0.0,1.0,12.0,0.0811767578125,0.343994140625,0.082275390625,0.340087890625,0.0810546875,0.33203125,0.079345703125,0.3359375,0.0806884765625,0.3359375,0.0803833007812,0.327880859375,0.079345703125,0.3359375,0.081298828125,0.3359375
173044,09/27/2016 05:48:56.4837,,402,1,0,57,48,0,0,0,1,1033,3,9736,49,15695223,0,0,1.0,15692538.0,0.0,1.0,12.0,0.0811767578125,0.343994140625,0.082275390625,0.340087890625,0.0810546875,0.33203125,0.079345703125,0.3359375,0.0806884765625,0.3359375,0.0803833007812,0.327880859375,0.079345703125,0.3359375,0.081298828125,0.3359375
173045,09/27/2016 05:48:56.4927,,402,1,0,57,48,0,0,0,1,1033,3,9737,49,15695323,0,0,1.0,15692538.0,0.0,1.0,13.0,0.0820922851562,0.33203125,0.0810546875,0.343994140625,0.083251953125,0.347900390625,0.0849609375,0.347900390625,0.0870971679688,0.35595703125,0.0869750976562,0.367919921875,0.08935546875,0.367919921875,0.0932006835938,0.3798828125
173046,09/27/2016 05:48:56.5027,,402,1,0,57,48,0,0,0,1,1033,3,9738,49,15695423,0,0,1.0,15692538.0,0.0,1.0,14.0,0.0941772460938,0.39990234375,0.0968017578125,0.416015625,0.101684570312,0.416015625,0.102783203125,0.427978515625,0.1044921875,0.444091796875,0.109191894531,0.451904296875,0.110290527344,0.4560546875,0.111206054688,0.471923828125
173047,09/27/2016 05:48:56.5117,,402,1,0,57,48,0,0,0,1,1033,3,9739,49,15695523,0,0,1.0,15692538.0,0.0,1.0,14.0,0.0941772460938,0.39990234375,0.0968017578125,0.416015625,0.101684570312,0.416015625,0.102783203125,0.427978515625,0.1044921875,0.444091796875,0.109191894531,0.451904296875,0.110290527344,0.4560546875,0.111206054688,0.471923828125
173048,09/27/2016 05:48:56.5217,,402,1,0,57,48,0,0,0,1,1033,3,9740,49,15695623,0,0,1.0,15692538.0,0.0,1.0,15.0,0.115844726562,0.47998046875,0.117797851562,0.48388671875,0.118286132812,0.5078125,0.123291015625,0.52001953125,0.126342773438,0.51611328125,0.127807617188,0.5478515625,0.134033203125,0.57177734375,0.139526367188,0.576171875
173049,09/27/2016 05:48:56.5297,,402,1,0,57,48,0,0,0,1,1033,3,9741,49,15695723,0,0,1.0,15692538.0,0.0,1.0,15.0,0.115844726562,0.47998046875,0.117797851562,0.48388671875,0.118286132812,0.5078125,0.123291015625,0.52001953125,0.126342773438,0.51611328125,0.127807617188,0.5478515625,0.134033203125,0.57177734375,0.139526367188,0.576171875
173050,09/27/2016 05:48:56.5397,,402,1,0,57,48,0,0,0,1,1033,3,9742,49,15695823,0,0,1.0,15692538.0,0.0,1.0,16.0,0.141235351562,0.60400390625,0.147583007812,0.6279296875,0.15576171875,0.64013671875,0.163940429688,0.6640625,0.166870117188,0.7041015625,0.173461914062,0.72021484375,0.183837890625,0.748046875,0.187622070312,0.7919921875
173051,09/27/2016 05:48:56.5487,,402,1,0,57,48,0,0,0,1,1033,3,9743,49,15695923,0,0,1.0,15692538.0,0.0,1.0,16.0,0.141235351562,0.60400390625,0.147583007812,0.6279296875,0.15576171875,0.64013671875,0.163940429688,0.6640625,0.166870117188,0.7041015625,0.173461914062,0.72021484375,0.183837890625,0.748046875,0.187622070312,0.7919921875
173052,09/27/2016 05:48:56.5587,,402,1,0,57,48,0,0,0,1,1033,3,9743,49,15695923,0,0,1.0,15692538.0,0.0,1.0,16.0,0.141235351562,0.60400390625,0.147583007812,0.6279296875,0.15576171875,0.64013671875,0.163940429688,0.6640625,0.166870117188,0.7041015625,0.173461914062,0.72021484375,0.183837890625,0.748046875,0.187622070312,0.7919921875
173053,09/27/2016 05:48:57.3678,,402,1,0,57,48,0,0,0,1,1033,3,9744,49,15696023,0,0,1.0,15692538.0,0.0,1.0,17.0,0.193237304688,0.80810546875,0.203857421875,0.83203125,0.207763671875,0.8720703125,0.211303710938,0.89208984375,0.221801757812,0.90380859375,0.226928710938,0.9482421875,0.229736328125,0.97216796875,0.240478515625,0.98388671875
173054,09/27/2016 05:48:57.3768,,402,1,0,57,48,0,0,0,1,1033,3,9745,49,15696123,0,0,1.0,15692538.0,0.0,1.0,17.0,0.193237304688,0.80810546875,0.203857421875,0.83203125,0.207763671875,0.8720703125,0.211303710938,0.89208984375,0.221801757812,0.90380859375,0.226928710938,0.9482421875,0.229736328125,0.97216796875,0.240478515625,0.98388671875
173055,09/27/2016 05:48:57.3858,,402,1,0,57,48,0,0,0,1,1033,3,9746,49,15696223,0,0,1.0,15692538.0,0.0,1.0,18.0,0.245727539062,1.0244140625,0.245239257812,1.0439453125,0.253173828125,1.0400390625,0.2587890625,1.0595703125,0.25732421875,1.095703125,0.26416015625,1.1240234375,0.271484375,1.1162109375,0.26904296875,1.1357421875
173056,09/27/2016 05:48:57.3948,,402,1,0,57,48,0,0,0,1,1033,3,9747,49,15696323,0,0,1.0,15692538.0,0.0,1.0,18.0,0.245727539062,1.0244140625,0.245239257812,1.0439453125,0.253173828125,1.0400390625,0.2587890625,1.0595703125,0.25732421875,1.095703125,0.26416015625,1.1240234375,0.271484375,1.1162109375,0.26904296875,1.1357421875
173057,09/27/2016 05:48:57.4048,,402,1,0,57,48,0,0,0,1,1033,3,9748,49,15696423,0,0,1.0,15692538.0,0.0,1.0,19.0,0.273681640625,1.16796875,0.28173828125,1.16015625,0.280029296875,1.17578125,0.282470703125,1.2119140625,0.29052734375,1.2041015625,0.288330078125,1.2041015625,0.287841796875,1.236328125,0.289306640625,1.2275390625
173058,09/27/2016 05:48:57.4138,,402,1,0,57,48,0,0,0,1,1033,3,9749,49,15696523,0,0,1.0,15692538.0,0.0,1.0,20.0,0.296630859375,1.2158203125,0.2958984375,1.248046875,0.29296875,1.248046875,0.30078125,1.236328125,0.30322265625,1.267578125,0.300537109375,1.2841796875,0.30908203125,1.2763671875,0.315185546875,1.3115234375
173059,09/27/2016 05:48:57.4228,,402,1,0,57,48,0,0,0,1,1033,3,9750,49,15696623,0,0,1.0,15692538.0,0.0,1.0,20.0,0.296630859375,1.2158203125,0.2958984375,1.248046875,0.29296875,1.248046875,0.30078125,1.236328125,0.30322265625,1.267578125,0.300537109375,1.2841796875,0.30908203125,1.2763671875,0.315185546875,1.3115234375
173060,09/27/2016 05:48:57.4318,,402,1,0,57,48,0,0,0,1,1033,3,9751,49,15696723,0,0,1.0,15692538.0,0.0,1.0,21.0,0.31396484375,1.33984375,0.322998046875,1.3359375,0.332275390625,1.3720703125,0.330810546875,1.412109375,0.337890625,1.404296875,0.34814453125,1.4404296875,0.3466796875,1.4638671875,0.35107421875,1.5
173061,09/27/2016 05:48:57.4408,,402,1,0,57,48,0,0,0,1,1033,3,9752,49,15696823,0,0,1.0,15692538.0,0.0,1.0,21.0,0.31396484375,1.33984375,0.322998046875,1.3359375,0.332275390625,1.3720703125,0.330810546875,1.412109375,0.337890625,1.404296875,0.34814453125,1.4404296875,0.3466796875,1.4638671875,0.35107421875,1.5
173062,09/27/2016 05:48:57.4498,,402,1,0,57,48,0,0,0,1,1033,3,9753,49,15696923,0,0,1.0,15692538.0,0.0,1.0,22.0,0.360595703125,1.49609375,0.3583984375,1.5,0.35888671875,1.5361328125,0.367431640625,1.5283203125,0.365966796875,1.51953125,0.36376953125,1.5556640625,0.37158203125,1.5517578125,0.37158203125,1.5400390625
173063,09/27/2016 05:48:57.4598,,402,1,0,57,48,0,0,0,1,1033,3,9753,49,15696923,0,0,1.0,15692538.0,0.0,1.0,22.0,0.360595703125,1.49609375,0.3583984375,1.5,0.35888671875,1.5361328125,0.367431640625,1.5283203125,0.365966796875,1.51953125,0.36376953125,1.5556640625,0.37158203125,1.5517578125,0.37158203125,1.5400390625
173064,09/27/2016 05:48:58.4709,,402,1,0,57,48,0,0,0,1,1033,3,9754,49,15697023,0,0,1.0,15692538.0,0.0,1.0,22.0,0.360595703125,1.49609375,0.3583984375,1.5,0.35888671875,1.5361328125,0.367431640625,1.5283203125,0.365966796875,1.51953125,0.36376953125,1.5556640625,0.37158203125,1.5517578125,0.37158203125,1.5400390625
173065,09/27/2016 05:48:58.4799,,402,1,0,57,48,0,0,0,1,1033,3,9755,49,15697123,0,0,1.0,15692538.0,0.0,1.0,23.0,0.367919921875,1.568359375,0.374755859375,1.580078125,0.37744140625,1.5595703125,0.37353515625,1.583984375,0.378662109375,1.599609375,0.382568359375,1.580078125,0.377685546875,1.599609375,0.381103515625,1.6162109375
173066,09/27/2016 05:48:58.4879,,402,1,0,57,48,0,0,0,1,1033,3,9756,49,15697223,0,0,1.0,15692538.0,0.0,1.0,23.0,0.367919921875,1.568359375,0.374755859375,1.580078125,0.37744140625,1.5595703125,0.37353515625,1.583984375,0.378662109375,1.599609375,0.382568359375,1.580078125,0.377685546875,1.599609375,0.381103515625,1.6162109375
173067,09/27/2016 05:48:58.4959,,402,1,0,57,48,0,0,0,1,1033,3,9757,49,15697323,0,0,1.0,15692538.0,0.0,1.0,24.0,0.3857421875,1.595703125,0.38720703125,1.603515625,0.3828125,1.6279296875,0.38330078125,1.6123046875,0.389404296875,1.6083984375,0.3857421875,1.6357421875,0.384765625,1.6240234375,0.39111328125,1.6162109375
173068,09/27/2016 05:48:58.5049,,402,1,0,57,48,0,0,0,1,1033,3,9758,49,15697423,0,0,1.0,15692538.0,0.0,1.0,25.0,0.38916015625,1.6240234375,0.386474609375,1.6435546875,0.392822265625,1.6435546875,0.39208984375,1.6279296875,0.388427734375,1.65234375,0.393798828125,1.65234375,0.394287109375,1.6318359375,0.389404296875,1.65234375
173069,09/27/2016 05:48:58.5149,,402,1,0,57,48,0,0,0,1,1033,3,9759,49,15697523,0,0,1.0,15692538.0,0.0,1.0,25.0,0.38916015625,1.6240234375,0.386474609375,1.6435546875,0.392822265625,1.6435546875,0.39208984375,1.6279296875,0.388427734375,1.65234375,0.393798828125,1.65234375,0.394287109375,1.6318359375,0.389404296875,1.65234375
173070,09/27/2016 05:48:58.5239,,402,1,0,57,48,0,0,0,1,1033,3,9760,49,15697623,0,0,1.0,15692538.0,0.0,1.0,26.0,0.3935546875,1.66015625,0.396240234375,1.6396484375,0.391357421875,1.65234375,0.39404296875,1.671875,0.39794921875,1.6484375,0.39306640625,1.65625,0.39501953125,1.67578125,0.395751953125,1.66015625
173071,09/27/2016 05:48:58.5329,,402,1,0,57,48,0,0,0,1,1033,3,9761,49,15697723,0,0,1.0,15692538.0,0.0,1.0,26.0,0.3935546875,1.66015625,0.396240234375,1.6396484375,0.391357421875,1.65234375,0.39404296875,1.671875,0.39794921875,1.6484375,0.39306640625,1.65625,0.39501953125,1.67578125,0.395751953125,1.66015625
173072,09/27/2016 05:48:58.5419,,402,1,0,57,48,0,0,0,1,1033,3,9762,49,15697823,0,0,1.0,15692538.0,0.0,1.0,27.0,0.401123046875,1.66015625,0.39794921875,1.68359375,0.396728515625,1.671875,0.40234375,1.6640625,0.399658203125,1.6923828125,0.397216796875,1.6796875,0.402587890625,1.66796875,0.401123046875,1.6884765625
