,datetime,ascii_data,mss_payload_id,mss_payload_mode,mss_payload_error,mss_payload_temp1,mss_payload_temp2,mss_payload_reserved,packet_version_number,packet_type,packet_secondary_header_flag,packet_id,packet_grouping_flag,packet_sequence_count,packet_data_length,time_ms_in_week,time_week_number,word_10_spare,damper_voltage_1,damper_voltage_2,word_13_spare,word_14_spare,word_15_spare,word_16_spare,temperature_1_left_damper,temperature_2_right_damper,temperature_3_center_mandrel,temperature_4_left_boom,temperature_5_right_boom,temperature_6_spm_1,temperature_7_spm_2,temperature_8_spm_3,temperature_9_spm_4,temperature_10_spm_5,temperature_11_spm_6,temperature_12_retraction_motor,temperature_13_spare,temperature_14_spare,temperature_15_spare,temperature_16_spare
21385,09/27/2016 02:06:32.0563,,402,1,0,52,48,0,0,0,1,1032,3,1454,49,2350888,0,0,0.0709838867188,0.0670166015625,57066.0,57066.0,57066.0,57066.0,22.515625,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.25,273.0,273.0,273.0,273.25
21386,09/27/2016 02:06:32.9174,,402,1,0,52,48,0,0,0,1,1032,3,1455,49,2351388,0,0,0.0709838867188,0.0670166015625,57566.0,57566.0,57566.0,57566.0,22.515625,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.25,273.0,273.0,273.0,273.25
21387,09/27/2016 02:06:32.9634,,402,1,0,52,48,0,0,0,1,1032,3,1456,49,2351888,0,0,0.0709838867188,0.0670166015625,58066.0,58066.0,58066.0,58066.0,22.515625,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.25,273.0,273.0,273.0,273.25
21388,09/27/2016 02:06:34.0205,,402,1,0,52,48,0,0,0,1,1032,3,1457,49,2352388,0,0,0.0709838867188,0.0670166015625,58566.0,58566.0,58566.0,58566.0,22.484375,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.0,268.25,268.0,268.0,273.25,273.0,273.25,273.0
21389,09/27/2016 02:06:34.0675,,402,1,0,52,48,0,0,0,1,1032,3,1458,49,2352888,0,0,0.0709838867188,0.0670166015625,59066.0,59066.0,59066.0,59066.0,22.484375,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.0,268.25,268.0,268.0,273.25,273.0,273.25,273.0
21390,09/27/2016 02:06:34.9206,,402,1,0,52,48,0,0,0,1,1032,3,1459,49,2353388,0,0,0.0709838867188,0.0670166015625,59566.0,59566.0,59566.0,59566.0,22.484375,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.0,268.25,268.0,268.0,273.25,273.0,273.25,273.0
21391,09/27/2016 02:06:34.9666,,402,1,0,52,48,0,0,0,1,1032,3,1460,49,2353888,0,0,0.0709838867188,0.0670166015625,60066.0,60066.0,60066.0,60066.0,22.484375,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.0,268.25,268.0,268.0,273.25,273.0,273.25,273.0
21392,09/27/2016 02:06:36.0207,,402,1,0,52,48,0,0,0,1,1032,3,1461,49,2354388,0,0,0.0709838867188,0.0670166015625,60566.0,60566.0,60566.0,60566.0,22.484375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.25,273.0,273.0,273.25,273.0
21393,09/27/2016 02:06:36.0677,,402,1,0,52,48,0,0,0,1,1032,3,1462,49,2354888,0,0,0.0709838867188,0.0670166015625,61066.0,61066.0,61066.0,61066.0,22.484375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.25,273.0,273.0,273.25,273.0
21394,09/27/2016 02:06:36.9158,,402,1,0,52,48,0,0,0,1,1032,3,1463,49,2355388,0,0,0.0709838867188,0.0670166015625,61566.0,61566.0,61566.0,61566.0,22.484375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.25,273.0,273.0,273.25,273.0
21395,09/27/2016 02:06:36.9608,,402,1,0,52,48,0,0,0,1,1032,3,1464,49,2355888,0,0,0.0709838867188,0.0670166015625,62066.0,62066.0,62066.0,62066.0,22.484375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.25,273.0,273.0,273.25,273.0
21396,09/27/2016 02:06:38.0179,,402,1,0,52,48,0,0,0,1,1032,3,1465,49,2356388,0,0,0.0709838867188,0.0670166015625,62566.0,62566.0,62566.0,62566.0,22.484375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.25,273.0,273.0,273.25,273.0
21397,09/27/2016 02:06:38.0629,,402,1,0,52,48,0,0,0,1,1032,3,1466,49,2356888,0,0,0.0709838867188,0.06689453125,63066.0,63066.0,63066.0,63066.0,22.484375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.25,273.0,273.0,273.25,273.0
21398,09/27/2016 02:06:38.9190,,402,1,0,52,48,0,0,0,1,1032,3,1467,49,2357388,0,0,0.0709838867188,0.0669555664062,63566.0,63566.0,63566.0,63566.0,22.515625,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.25,273.0,273.0,273.0,273.0
21399,09/27/2016 02:06:38.9660,,402,1,0,52,48,0,0,0,1,1032,3,1468,49,2357888,0,0,0.0709838867188,0.0670166015625,64066.0,64066.0,64066.0,64066.0,22.515625,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.25,273.0,273.0,273.0,273.0
21400,09/27/2016 02:06:40.0151,,402,1,0,52,48,0,0,0,1,1032,3,1469,49,2358388,0,0,0.0709838867188,0.0670166015625,64566.0,64566.0,64566.0,64566.0,22.515625,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.25,273.0,273.0,273.0,273.0
21401,09/27/2016 02:06:40.0591,,402,1,0,52,48,0,0,0,1,1032,3,1470,49,2358888,0,0,0.0709838867188,0.0670166015625,65066.0,65066.0,65066.0,65066.0,22.515625,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.25,273.0,273.0,273.0,273.0
21402,09/27/2016 02:06:40.9072,,402,1,0,52,48,0,0,0,1,1032,3,1471,49,2359388,0,0,0.0709838867188,0.06689453125,30.0,30.0,30.0,30.0,22.515625,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.25,273.0,273.0,273.0,273.0
21403,09/27/2016 02:06:40.9522,,402,1,0,52,48,0,0,0,1,1032,3,1472,49,2359888,0,0,0.0709838867188,0.0669555664062,530.0,530.0,530.0,530.0,22.515625,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.25,273.0,273.0,273.0,273.0
21404,09/27/2016 02:06:41.9983,,402,1,0,52,48,0,0,0,1,1032,3,1473,49,2360388,0,0,0.0709838867188,0.0670166015625,1030.0,1030.0,1030.0,1030.0,22.546875,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.0,273.25,273.0,273.0,273.0
21405,09/27/2016 02:06:42.0323,,402,1,0,52,48,0,0,0,1,1032,3,1474,49,2360888,0,0,0.0709838867188,0.0670166015625,1530.0,1530.0,1530.0,1530.0,22.546875,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.0,273.25,273.0,273.0,273.0
21406,09/27/2016 02:06:42.8814,,402,1,0,52,48,0,0,0,1,1032,3,1475,49,2361388,0,0,0.0709838867188,0.0670166015625,2030.0,2030.0,2030.0,2030.0,22.546875,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.0,273.25,273.0,273.0,273.0
21407,09/27/2016 02:06:42.9254,,402,1,0,52,48,0,0,0,1,1032,3,1476,49,2361888,0,0,0.0709838867188,0.0670166015625,2530.0,2530.0,2530.0,2530.0,22.546875,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.0,273.25,273.0,273.0,273.0
21408,09/27/2016 02:06:43.9735,,402,1,0,52,48,0,0,0,1,1032,3,1477,49,2362388,0,0,0.0709838867188,0.0670166015625,3030.0,3030.0,3030.0,3030.0,22.546875,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.0,273.25,273.0,273.0,273.0
21409,09/27/2016 02:06:44.0175,,402,1,0,52,48,0,0,0,1,1032,3,1478,49,2362888,0,0,0.0709838867188,0.0670166015625,3530.0,3530.0,3530.0,3530.0,22.546875,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.0,273.25,273.0,273.0,273.0
21410,09/27/2016 02:06:44.8666,,402,1,0,52,48,0,0,0,1,1032,3,1479,49,2363388,0,0,0.0709838867188,0.0670166015625,4030.0,4030.0,4030.0,4030.0,22.515625,273.0,273.25,273.0,257.0,257.25,257.0,257.0,268.0,268.25,268.25,268.25,273.25,273.25,273.25,273.0
21411,09/27/2016 02:06:44.9106,,402,1,0,52,48,0,0,0,1,1032,3,1480,49,2363888,0,0,0.0709838867188,0.0670166015625,4530.0,4530.0,4530.0,4530.0,22.515625,273.0,273.25,273.0,257.0,257.25,257.0,257.0,268.0,268.25,268.25,268.25,273.25,273.25,273.25,273.0
21412,09/27/2016 02:06:45.9647,,402,1,0,52,48,0,0,0,1,1032,3,1481,49,2364388,0,0,0.0709838867188,0.0670166015625,5030.0,5030.0,5030.0,5030.0,22.515625,273.0,273.25,273.0,257.0,257.25,257.0,257.0,268.0,268.25,268.25,268.25,273.25,273.25,273.25,273.0
21413,09/27/2016 02:06:46.0097,,402,1,0,52,48,0,0,0,1,1032,3,1482,49,2364888,0,0,0.0709838867188,0.0670166015625,5530.0,5530.0,5530.0,5530.0,22.515625,273.0,273.25,273.0,257.0,257.25,257.0,257.0,268.0,268.25,268.25,268.25,273.25,273.25,273.25,273.0
21414,09/27/2016 02:06:46.8648,,402,1,0,52,48,0,0,0,1,1032,3,1483,49,2365388,0,0,0.0709838867188,0.0670166015625,6030.0,6030.0,6030.0,6030.0,22.515625,273.0,273.25,273.0,257.0,257.25,257.0,257.0,268.0,268.25,268.25,268.25,273.25,273.25,273.25,273.0
21415,09/27/2016 02:06:46.9098,,402,1,0,52,48,0,0,0,1,1032,3,1484,49,2365888,0,0,0.0709838867188,0.0667724609375,6530.0,6530.0,6530.0,6530.0,22.515625,273.0,273.25,273.0,257.0,257.25,257.0,257.0,268.0,268.25,268.25,268.25,273.25,273.25,273.25,273.0
21416,09/27/2016 02:06:47.9569,,402,1,0,52,48,0,0,0,1,1032,3,1485,49,2366388,0,0,0.0709838867188,0.0669555664062,7030.0,7030.0,7030.0,7030.0,22.515625,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.25,273.25,273.25,273.0,273.0
21417,09/27/2016 02:06:48.0039,,402,1,0,52,48,0,0,0,1,1032,3,1486,49,2366888,0,0,0.0709838867188,0.0670166015625,7530.0,7530.0,7530.0,7530.0,22.515625,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.25,273.25,273.25,273.0,273.0
21418,09/27/2016 02:06:48.8680,,402,1,0,52,48,0,0,0,1,1032,3,1487,49,2367388,0,0,0.0709838867188,0.0670166015625,8030.0,8030.0,8030.0,8030.0,22.515625,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.25,273.25,273.25,273.0,273.0
21419,09/27/2016 02:06:48.9140,,402,1,0,52,48,0,0,0,1,1032,3,1488,49,2367888,0,0,0.0709838867188,0.0670166015625,8530.0,8530.0,8530.0,8530.0,22.515625,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.25,273.25,273.25,273.0,273.0
21420,09/27/2016 02:06:49.9731,,402,1,0,52,48,0,0,0,1,1032,3,1489,49,2368388,0,0,0.0709838867188,0.0670166015625,9030.0,9030.0,9030.0,9030.0,22.515625,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.25,273.25,273.25,273.0,273.0
21421,09/27/2016 02:06:50.0181,,402,1,0,52,48,0,0,0,1,1032,3,1490,49,2368888,0,0,0.0709838867188,0.0670166015625,9530.0,9530.0,9530.0,9530.0,22.515625,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.25,273.25,273.25,273.0,273.0
21422,09/27/2016 02:06:50.8642,,402,1,0,52,48,0,0,0,1,1032,3,1491,49,2369388,0,0,0.0709838867188,0.0670166015625,10030.0,10030.0,10030.0,10030.0,22.59375,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.0,273.0,273.25,273.25,273.25
21423,09/27/2016 02:06:50.9112,,402,1,0,52,48,0,0,0,1,1032,3,1492,49,2369888,0,0,0.0709838867188,0.0670166015625,10530.0,10530.0,10530.0,10530.0,22.59375,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.0,273.0,273.25,273.25,273.25
21424,09/27/2016 02:06:51.9633,,402,1,0,52,48,0,0,0,1,1032,3,1493,49,2370388,0,0,0.0709838867188,0.0670166015625,11030.0,11030.0,11030.0,11030.0,22.59375,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.0,273.0,273.25,273.25,273.25
21425,09/27/2016 02:06:52.0063,,402,1,0,52,48,0,0,0,1,1032,3,1494,49,2370888,0,0,0.0709838867188,0.0670166015625,11530.0,11530.0,11530.0,11530.0,22.59375,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.0,273.0,273.25,273.25,273.25
21426,09/27/2016 02:06:52.8634,,402,1,0,52,48,0,0,0,1,1032,3,1495,49,2371388,0,0,0.0709838867188,0.0670166015625,12030.0,12030.0,12030.0,12030.0,22.59375,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.0,273.0,273.25,273.25,273.25
21427,09/27/2016 02:06:52.9084,,402,1,0,52,48,0,0,0,1,1032,3,1496,49,2371888,0,0,0.0709838867188,0.0668334960938,12530.0,12530.0,12530.0,12530.0,22.59375,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.25,268.25,268.25,268.0,273.0,273.25,273.25,273.25
21428,09/27/2016 02:06:53.9685,,402,1,0,52,48,0,0,0,1,1032,3,1497,49,2372388,0,0,0.0709838867188,0.0669555664062,13030.0,13030.0,13030.0,13030.0,22.546875,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.0,268.0,268.25,273.25,273.0,273.0,273.0
21429,09/27/2016 02:06:54.0115,,402,1,0,52,48,0,0,0,1,1032,3,1498,49,2372888,0,0,0.0709838867188,0.0670166015625,13530.0,13530.0,13530.0,13530.0,22.546875,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.0,268.0,268.25,273.25,273.0,273.0,273.0
21430,09/27/2016 02:06:54.8626,,402,1,0,52,48,0,0,0,1,1032,3,1499,49,2373388,0,0,0.0709838867188,0.0670166015625,14030.0,14030.0,14030.0,14030.0,22.546875,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.0,268.0,268.25,273.25,273.0,273.0,273.0
21431,09/27/2016 02:06:54.9096,,402,1,0,52,48,0,0,0,1,1032,3,1500,49,2373888,0,0,0.0709838867188,0.0670166015625,14530.0,14530.0,14530.0,14530.0,22.546875,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.0,268.0,268.25,273.25,273.0,273.0,273.0
21432,09/27/2016 02:06:55.9557,,402,1,0,52,48,0,0,0,1,1032,3,1501,49,2374388,0,0,0.0709838867188,0.0670166015625,15030.0,15030.0,15030.0,15030.0,22.546875,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.0,268.0,268.25,273.25,273.0,273.0,273.0
21433,09/27/2016 02:06:56.0017,,402,1,0,52,48,0,0,0,1,1032,3,1502,49,2374888,0,0,0.0709838867188,0.0670166015625,15530.0,15530.0,15530.0,15530.0,22.546875,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.0,268.0,268.25,273.25,273.0,273.0,273.0
21434,09/27/2016 02:06:56.8588,,402,1,0,52,48,0,0,0,1,1032,3,1503,49,2375388,0,0,0.0709838867188,0.0670166015625,16030.0,16030.0,16030.0,16030.0,22.546875,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.0,273.25,273.25
21435,09/27/2016 02:06:56.9038,,402,1,0,52,48,0,0,0,1,1032,3,1504,49,2375888,0,0,0.0709838867188,0.0670166015625,16530.0,16530.0,16530.0,16530.0,22.546875,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.0,273.25,273.25
21436,09/27/2016 02:06:57.9539,,402,1,0,52,48,0,0,0,1,1032,3,1505,49,2376388,0,0,0.0709838867188,0.0670166015625,17030.0,17030.0,17030.0,17030.0,22.546875,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.0,273.25,273.25
21437,09/27/2016 02:06:57.9979,,402,1,0,52,48,0,0,0,1,1032,3,1506,49,2376888,0,0,0.0709838867188,0.0670166015625,17530.0,17530.0,17530.0,17530.0,22.546875,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.0,273.25,273.25
21438,09/27/2016 02:06:59.0430,,402,1,0,52,48,0,0,0,1,1032,3,1507,49,2377388,0,0,0.0709838867188,0.0670166015625,18030.0,18030.0,18030.0,18030.0,22.546875,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.0,273.25,273.25
21439,09/27/2016 02:06:59.0890,,402,1,0,52,48,0,0,0,1,1032,3,1508,49,2377888,0,0,0.0709838867188,0.0670166015625,18530.0,18530.0,18530.0,18530.0,22.546875,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.25,268.25,273.25,273.0,273.25,273.25
21440,09/27/2016 02:06:59.9341,,402,1,0,52,48,0,0,0,1,1032,3,1509,49,2378388,0,0,0.0709838867188,0.0670166015625,19030.0,19030.0,19030.0,19030.0,22.515625,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.0,268.0,268.0,268.0,273.0,273.0,273.0,273.0
21441,09/27/2016 02:06:59.9811,,402,1,0,52,48,0,0,0,1,1032,3,1510,49,2378888,0,0,0.0709838867188,0.0670166015625,19530.0,19530.0,19530.0,19530.0,22.515625,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.0,268.0,268.0,268.0,273.0,273.0,273.0,273.0
21442,09/27/2016 02:07:01.0362,,402,1,0,52,48,0,0,0,1,1032,3,1511,49,2379388,0,0,0.0709838867188,0.0670166015625,20030.0,20030.0,20030.0,20030.0,22.515625,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.0,268.0,268.0,268.0,273.0,273.0,273.0,273.0
21443,09/27/2016 02:07:01.0822,,402,1,0,52,48,0,0,0,1,1032,3,1512,49,2379888,0,0,0.0709838867188,0.0670166015625,20530.0,20530.0,20530.0,20530.0,22.515625,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.0,268.0,268.0,268.0,273.0,273.0,273.0,273.0
21444,09/27/2016 02:07:01.9293,,402,1,0,52,48,0,0,0,1,1032,3,1513,49,2380388,0,0,0.0709838867188,0.0670166015625,21030.0,21030.0,21030.0,21030.0,22.515625,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.0,268.0,268.0,268.0,273.0,273.0,273.0,273.0
21445,09/27/2016 02:07:01.9763,,402,1,0,52,48,0,0,0,1,1032,3,1514,49,2380888,0,0,0.0709838867188,0.0670166015625,21530.0,21530.0,21530.0,21530.0,22.515625,273.0,273.25,273.0,257.0,257.0,257.0,257.0,268.0,268.0,268.0,268.0,273.0,273.0,273.0,273.0
21446,09/27/2016 02:07:03.0314,,402,1,0,52,48,0,0,0,1,1032,3,1515,49,2381388,0,0,0.0709838867188,0.0670166015625,22030.0,22030.0,22030.0,22030.0,22.484375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.0,273.25,273.0,273.0,273.0
21447,09/27/2016 02:07:03.0744,,402,1,0,52,48,0,0,0,1,1032,3,1516,49,2381888,0,0,0.0709838867188,0.0670166015625,22530.0,22530.0,22530.0,22530.0,22.484375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.0,273.25,273.0,273.0,273.0
21448,09/27/2016 02:07:03.9305,,402,1,0,52,48,0,0,0,1,1032,3,1517,49,2382388,0,0,0.0709838867188,0.0670166015625,23030.0,23030.0,23030.0,23030.0,22.484375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.0,273.25,273.0,273.0,273.0
21449,09/27/2016 02:07:03.9755,,402,1,0,52,48,0,0,0,1,1032,3,1518,49,2382888,0,0,0.0709838867188,0.0670166015625,23530.0,23530.0,23530.0,23530.0,22.484375,273.0,273.0,273.0,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.0,273.25,273.0,273.0,273.0
21450,09/27/2016 02:07:05.0246,,402,1,0,52,48,0,0,0,1,1032,3,1519,49,2383388,0,0,0.0709838867188,0.0670166015625,24030.0,24030.0,24030.0,24030.0,22.484375,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.0,273.0,273.0,273.0,273.25
21451,09/27/2016 02:07:05.0706,,402,1,0,52,48,0,0,0,1,1032,3,1520,49,2383888,0,0,0.0709838867188,0.0670166015625,24530.0,24530.0,24530.0,24530.0,22.484375,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.0,273.0,273.0,273.0,273.25
21452,09/27/2016 02:07:05.9357,,402,1,0,52,48,0,0,0,1,1032,3,1521,49,2384388,0,0,0.0709838867188,0.0670166015625,25030.0,25030.0,25030.0,25030.0,22.484375,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.0,273.0,273.0,273.0,273.25
21453,09/27/2016 02:07:05.9807,,402,1,0,52,48,0,0,0,1,1032,3,1522,49,2384888,0,0,0.0709838867188,0.0670166015625,25530.0,25530.0,25530.0,25530.0,22.484375,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.0,273.0,273.0,273.0,273.25
21454,09/27/2016 02:07:07.0398,,402,1,0,52,48,0,0,0,1,1032,3,1523,49,2385388,0,0,0.0709838867188,0.0670166015625,26030.0,26030.0,26030.0,26030.0,22.484375,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.0,273.0,273.0,273.0,273.25
21455,09/27/2016 02:07:07.0868,,402,1,0,52,48,0,0,0,1,1032,3,1524,49,2385888,0,0,0.0709838867188,0.0670166015625,26530.0,26530.0,26530.0,26530.0,22.484375,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.0,268.25,268.0,273.0,273.0,273.0,273.25
21456,09/27/2016 02:07:07.9329,,402,1,0,53,48,0,0,0,1,1032,3,1525,49,2386388,0,0,0.0709838867188,0.0670166015625,27030.0,27030.0,27030.0,27030.0,22.515625,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.0,268.0,273.0,273.25,273.25,273.0
21457,09/27/2016 02:07:07.9779,,402,1,0,53,48,0,0,0,1,1032,3,1526,49,2386888,0,0,0.0709838867188,0.0670166015625,27530.0,27530.0,27530.0,27530.0,22.515625,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.0,268.0,273.0,273.25,273.25,273.0
21458,09/27/2016 02:07:09.0230,,402,1,0,52,48,0,0,0,1,1032,3,1527,49,2387388,0,0,0.0709838867188,0.0670166015625,28030.0,28030.0,28030.0,28030.0,22.515625,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.0,268.0,273.0,273.25,273.25,273.0
21459,09/27/2016 02:07:09.0680,,402,1,0,52,48,0,0,0,1,1032,3,1528,49,2387888,0,0,0.0709838867188,0.0670166015625,28530.0,28530.0,28530.0,28530.0,22.515625,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.0,268.0,273.0,273.25,273.25,273.0
21460,09/27/2016 02:07:09.9271,,402,1,0,52,48,0,0,0,1,1032,3,1529,49,2388388,0,0,0.0709838867188,0.0670166015625,29030.0,29030.0,29030.0,29030.0,22.515625,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.0,268.0,273.0,273.25,273.25,273.0
21461,09/27/2016 02:07:09.9711,,402,1,0,52,48,0,0,0,1,1032,3,1530,49,2388888,0,0,0.0709838867188,0.0670166015625,29530.0,29530.0,29530.0,29530.0,22.515625,273.0,273.0,273.25,257.0,257.0,257.0,257.0,268.0,268.0,268.0,268.0,273.0,273.25,273.25,273.0
21462,09/27/2016 02:07:11.0272,,402,1,0,52,48,0,0,0,1,1032,3,1531,49,2389388,0,0,0.0709838867188,0.0670166015625,30030.0,30030.0,30030.0,30030.0,22.484375,273.25,273.25,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.0,273.0,273.25,273.25,273.0
21463,09/27/2016 02:07:11.0732,,402,1,0,52,48,0,0,0,1,1032,3,1532,49,2389888,0,0,0.0709838867188,0.0670166015625,30530.0,30530.0,30530.0,30530.0,22.484375,273.25,273.25,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.0,273.0,273.25,273.25,273.0
21464,09/27/2016 02:07:11.9223,,402,1,0,52,48,0,0,0,1,1032,3,1533,49,2390388,0,0,0.0709838867188,0.0670166015625,31030.0,31030.0,31030.0,31030.0,22.484375,273.25,273.25,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.0,273.0,273.25,273.25,273.0
21465,09/27/2016 02:07:11.9663,,402,1,0,52,48,0,0,0,1,1032,3,1534,49,2390888,0,0,0.0709838867188,0.0670166015625,31530.0,31530.0,31530.0,31530.0,22.484375,273.25,273.25,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.0,273.0,273.25,273.25,273.0
21466,09/27/2016 02:07:13.0234,,402,1,0,52,48,0,0,0,1,1032,3,1535,49,2391388,0,0,0.0709838867188,0.0670166015625,32030.0,32030.0,32030.0,32030.0,22.484375,273.25,273.25,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.0,273.0,273.25,273.25,273.0
21467,09/27/2016 02:07:13.0624,,402,1,0,52,48,0,0,0,1,1032,3,1536,49,2391888,0,0,0.0709838867188,0.0670166015625,32530.0,32530.0,32530.0,32530.0,22.484375,273.25,273.25,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.0,273.0,273.25,273.25,273.0
21468,09/27/2016 02:07:13.9185,,402,1,0,53,48,0,0,0,1,1032,3,1537,49,2392388,0,0,0.0709838867188,0.0670166015625,33030.0,33030.0,33030.0,33030.0,22.59375,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.25,273.25,273.25,273.25,273.25
21469,09/27/2016 02:07:13.9625,,402,1,0,53,48,0,0,0,1,1032,3,1538,49,2392888,0,0,0.0709838867188,0.0667724609375,33530.0,33530.0,33530.0,33530.0,22.59375,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.25,273.25,273.25,273.25,273.25
21470,09/27/2016 02:07:15.0096,,402,1,0,52,48,0,0,0,1,1032,3,1539,49,2393388,0,0,0.0709838867188,0.0669555664062,34030.0,34030.0,34030.0,34030.0,22.59375,273.25,273.0,273.25,257.0,257.0,257.0,257.0,268.25,268.25,268.0,268.25,273.25,273.25,273.25,273.25
