,datetime,ascii_data,mss_payload_id,mss_payload_mode,mss_payload_error,mss_payload_temp1,mss_payload_temp2,mss_payload_reserved,packet_version_number,packet_type,packet_secondary_header_flag,packet_id,packet_grouping_flag,packet_sequence_count,packet_data_length,time_ms_in_week,time_week_number,word_10_spare,command_count,last_command_mss_coarse_time,last_command_mss_fine_time,word__spare,last_command_opcode,last_command_parameter_1,last_command_parameter_2,last_command_parameter_3,last_command_parameter_4,last_command_parameter_5,last_command_parameter_6,word_23_spare,word_24_spare,word_25_spare,word_26_spare,word_27_spare,word_28_spare,word_29_spare,word_30_spare,command_response_high_word,command_response_low_word
11,09/27/2016 01:23:25.9820,starting [SSD] Solid State Drive...,402,1,0,41,34,0,0,0,1,1026,3,10,49,6121,0,0,,,,,,,,,,,,,,,,,,,,,
12,09/27/2016 01:23:25.9910,starting [GTS] Time Service...,402,1,0,41,34,0,0,0,1,1026,3,11,49,6121,0,0,,,,,,,,,,,,,,,,,,,,,
13,09/27/2016 01:23:26.0000,starting [EVR] Event Reporting...,402,1,0,41,34,0,0,0,1,1026,3,12,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
14,09/27/2016 01:23:26.0080,starting [TLM] Telemetry Processing...,402,1,0,41,34,0,0,0,1,1026,3,13,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
15,09/27/2016 01:23:26.0180,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
16,09/27/2016 01:23:26.0280,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
17,09/27/2016 01:23:26.8370,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
18,09/27/2016 01:23:26.8460,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
19,09/27/2016 01:23:26.8540,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
20,09/27/2016 01:23:26.8630,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
21,09/27/2016 01:23:26.8740,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
22,09/27/2016 01:23:26.8830,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
23,09/27/2016 01:23:26.8920,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
24,09/27/2016 01:23:26.9010,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
25,09/27/2016 01:23:26.9100,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
26,09/27/2016 01:23:26.9190,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
27,09/27/2016 01:23:26.9280,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
28,09/27/2016 01:23:27.9370,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
29,09/27/2016 01:23:27.9460,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
30,09/27/2016 01:23:27.9550,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
31,09/27/2016 01:23:27.9640,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
32,09/27/2016 01:23:27.9730,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
33,09/27/2016 01:23:27.9810,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
34,09/27/2016 01:23:27.9900,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
35,09/27/2016 01:23:27.9990,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
36,09/27/2016 01:23:28.0080,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
37,09/27/2016 01:23:28.0170,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
38,09/27/2016 01:23:28.0270,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
39,09/27/2016 01:23:28.8370,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
40,09/27/2016 01:23:28.8450,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
41,09/27/2016 01:23:28.8540,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
42,09/27/2016 01:23:28.8630,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
43,09/27/2016 01:23:28.8710,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
44,09/27/2016 01:23:28.8800,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
45,09/27/2016 01:23:28.8900,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
46,09/27/2016 01:23:28.8980,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
47,09/27/2016 01:23:28.9070,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
48,09/27/2016 01:23:28.9160,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
49,09/27/2016 01:23:29.9370,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
50,09/27/2016 01:23:29.9460,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
51,09/27/2016 01:23:29.9540,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
52,09/27/2016 01:23:29.9620,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
53,09/27/2016 01:23:29.9710,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
54,09/27/2016 01:23:29.9790,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
55,09/27/2016 01:23:29.9880,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
56,09/27/2016 01:23:29.9960,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
57,09/27/2016 01:23:30.0050,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
58,09/27/2016 01:23:30.0140,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
59,09/27/2016 01:23:30.8230,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
60,09/27/2016 01:23:30.8310,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
61,09/27/2016 01:23:30.8400,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
62,09/27/2016 01:23:30.8480,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
63,09/27/2016 01:23:30.8560,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
64,09/27/2016 01:23:30.8650,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
65,09/27/2016 01:23:30.8740,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
66,09/27/2016 01:23:30.8830,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
67,09/27/2016 01:23:30.8920,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
68,09/27/2016 01:23:30.9010,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
69,09/27/2016 01:23:30.9110,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
70,09/27/2016 01:23:30.9200,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
71,09/27/2016 01:23:31.9310,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
72,09/27/2016 01:23:31.9400,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
73,09/27/2016 01:23:31.9480,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
74,09/27/2016 01:23:31.9570,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
75,09/27/2016 01:23:31.9660,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
76,09/27/2016 01:23:31.9740,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
77,09/27/2016 01:23:31.9850,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
78,09/27/2016 01:23:31.9930,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
79,09/27/2016 01:23:32.0020,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
80,09/27/2016 01:23:32.8110,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
81,09/27/2016 01:23:32.8210,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
82,09/27/2016 01:23:32.8300,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
83,09/27/2016 01:23:32.8380,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
84,09/27/2016 01:23:32.8470,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
85,09/27/2016 01:23:32.8560,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
86,09/27/2016 01:23:32.8640,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
87,09/27/2016 01:23:32.8730,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
88,09/27/2016 01:23:32.8820,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
89,09/27/2016 01:23:32.8910,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
90,09/27/2016 01:23:33.9010,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
91,09/27/2016 01:23:33.9090,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
92,09/27/2016 01:23:33.9180,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
93,09/27/2016 01:23:33.9270,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
94,09/27/2016 01:23:33.9360,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
95,09/27/2016 01:23:33.9450,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
96,09/27/2016 01:23:33.9530,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
97,09/27/2016 01:23:33.9620,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
98,09/27/2016 01:23:33.9710,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
99,09/27/2016 01:23:33.9800,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
100,09/27/2016 01:23:33.9890,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
101,09/27/2016 01:23:34.7990,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
102,09/27/2016 01:23:34.8080,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
103,09/27/2016 01:23:34.8160,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
104,09/27/2016 01:23:34.8250,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
105,09/27/2016 01:23:34.8340,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
106,09/27/2016 01:23:34.8440,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
107,09/27/2016 01:23:34.8530,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
108,09/27/2016 01:23:34.8620,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
109,09/27/2016 01:23:34.8700,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
110,09/27/2016 01:23:34.8790,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
111,09/27/2016 01:23:34.8880,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
112,09/27/2016 01:23:34.8970,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
113,09/27/2016 01:23:35.9070,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
114,09/27/2016 01:23:35.9170,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
115,09/27/2016 01:23:35.9260,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
116,09/27/2016 01:23:35.9340,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
117,09/27/2016 01:23:35.9440,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
118,09/27/2016 01:23:35.9520,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
119,09/27/2016 01:23:35.9620,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
120,09/27/2016 01:23:35.9710,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
121,09/27/2016 01:23:35.9800,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
122,09/27/2016 01:23:35.9890,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
123,09/27/2016 01:23:36.7980,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
124,09/27/2016 01:23:36.8070,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
125,09/27/2016 01:23:36.8160,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
126,09/27/2016 01:23:36.8250,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
127,09/27/2016 01:23:36.8330,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
128,09/27/2016 01:23:36.8420,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
129,09/27/2016 01:23:36.8510,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
130,09/27/2016 01:23:36.8600,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
131,09/27/2016 01:23:36.8680,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
132,09/27/2016 01:23:36.8770,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
133,09/27/2016 01:23:36.8860,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
134,09/27/2016 01:23:37.8950,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
135,09/27/2016 01:23:37.9040,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
136,09/27/2016 01:23:37.9130,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
137,09/27/2016 01:23:37.9220,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
138,09/27/2016 01:23:37.9310,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
139,09/27/2016 01:23:37.9400,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
140,09/27/2016 01:23:37.9490,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,,,,,,,,,,,,,,,,,,,,,
