,datetime,mss_payload_id,mss_payload_mode,mss_payload_error,mss_payload_temp1,mss_payload_temp2,mss_payload_reserved,packet_version_number,packet_type,packet_secondary_header_flag,packet_id,packet_grouping_flag,packet_sequence_count,packet_data_length,time_ms_in_week,time_week_number,word_10_spare,disk_1_status,disk_1_files,disk_1_sector,disk_1_playback_pct,disk_2_status,disk_2_files,disk_2_sector,disk_2_playback_pct,tcb_temperature,mcb_1_temperature,mcb_2_temperature,atb_temperature,ivb_temperature,psb_3v3_bus_voltage,psb_3v3_bus_current,psb_3v3_bus_temperature,psb_5v0_bus_voltage,psb_5v0_bus_current,psb_5v0_bus_temperature,psb_12v_bus_voltage,psb_12v_bus_current,psb_12v_bus_temperature
10,09/27/2016 01:54:35.9027,402,1,0,51,48,0,0,0,1,1028,3,11,49,1634586,0,0,0,0,0,0,0,0,0,0,59.3125,47.6875,44.875,46.75,34.9375,3.267578125,2.361328125,53.1875,5.0078125,0.72998046875,52.25,11.9921875,0.131958007812,48.9375
11,09/27/2016 01:54:37.0068,402,1,0,51,48,0,0,0,1,1028,3,12,49,1635586,0,0,0,0,0,0,0,0,0,0,59.5625,47.53125,44.84375,46.90625,34.9375,3.267578125,2.353515625,53.1875,5.0078125,0.72900390625,52.1875,11.9921875,0.131958007812,49.0
12,09/27/2016 01:54:37.9079,402,1,0,51,48,0,0,0,1,1028,3,13,49,1636586,0,0,0,0,0,0,0,0,0,0,59.65625,47.4375,44.96875,47.0,34.9375,3.267578125,2.3515625,53.1875,5.0078125,0.72998046875,52.25,11.9921875,0.131958007812,49.0
13,09/27/2016 01:54:39.0100,402,1,0,51,48,0,0,0,1,1028,3,14,49,1637586,0,0,0,0,0,0,0,0,0,0,59.78125,47.59375,45.09375,47.0,34.9375,3.267578125,2.349609375,53.1875,5.0078125,0.72900390625,52.1875,11.9921875,0.131958007812,49.0
14,09/27/2016 01:54:39.8991,402,1,0,51,48,0,0,0,1,1028,3,15,49,1638586,0,0,0,0,0,0,0,0,0,0,59.3125,47.71875,44.9375,46.90625,34.9375,3.267578125,2.3515625,53.1875,5.0078125,0.72900390625,52.25,11.9921875,0.122009277344,48.9375
15,09/27/2016 01:54:40.9872,402,1,0,51,48,0,0,0,1,1028,3,16,49,1639586,0,0,0,0,0,0,0,0,0,0,59.875,47.625,45.03125,46.96875,34.9375,3.267578125,2.361328125,53.1875,5.0078125,0.72900390625,52.25,11.9921875,0.131958007812,49.0
16,09/27/2016 01:54:41.8873,402,1,0,51,48,0,0,0,1,1028,3,17,49,1640586,0,0,0,0,0,0,0,0,0,0,59.34375,47.59375,44.90625,46.9375,34.9375,3.267578125,2.353515625,53.1875,5.0078125,0.72998046875,52.25,11.9921875,0.130981445312,49.0
17,09/27/2016 01:54:42.9794,402,1,0,51,48,0,0,0,1,1028,3,18,49,1641586,0,0,0,0,0,0,0,0,0,0,59.78125,47.84375,45.0,46.90625,34.9375,3.267578125,2.35546875,53.1875,5.0078125,0.72900390625,52.25,11.9921875,0.122985839844,49.0
18,09/27/2016 01:54:43.8715,402,1,0,51,48,0,0,0,1,1028,3,19,49,1642586,0,0,0,0,0,0,0,0,0,0,59.625,47.5625,45.03125,46.96875,34.9375,3.267578125,2.35546875,53.1875,5.0078125,0.72998046875,52.25,11.9921875,0.130981445312,49.0
19,09/27/2016 01:54:44.9616,402,1,0,51,48,0,0,0,1,1028,3,20,49,1643586,0,0,0,0,0,0,0,0,0,0,59.59375,47.6875,44.875,47.0625,34.9375,3.267578125,2.3515625,53.1875,5.0078125,0.72998046875,52.25,11.9921875,0.122985839844,49.0
20,09/27/2016 01:54:46.0467,402,1,0,51,48,0,0,0,1,1028,3,21,49,1644586,0,0,0,0,0,0,0,0,0,0,59.59375,47.65625,44.96875,46.9375,34.9375,3.267578125,2.3515625,53.1875,5.0078125,0.72900390625,52.25,11.9921875,0.131958007812,49.0
21,09/27/2016 01:54:46.9478,402,1,0,51,48,0,0,0,1,1028,3,22,49,1645586,0,0,0,0,0,0,0,0,0,0,59.75,47.59375,45.1875,47.0,34.9375,3.267578125,2.251953125,53.1875,5.0078125,0.72998046875,52.25,11.9921875,0.131958007812,49.0
22,09/27/2016 01:54:48.0459,402,1,0,51,48,0,0,0,1,1028,3,23,49,1646586,0,0,0,0,0,0,0,0,0,0,59.53125,47.84375,45.34375,46.90625,34.9375,3.267578125,2.361328125,53.1875,5.0078125,0.72900390625,52.25,11.9921875,0.122985839844,49.0
23,09/27/2016 01:54:48.9410,402,1,0,51,48,0,0,0,1,1028,3,24,49,1647586,0,0,0,0,0,0,0,0,0,0,59.75,47.84375,45.0625,46.9375,34.9375,3.267578125,2.353515625,53.1875,5.0078125,0.72998046875,52.25,11.9921875,0.130981445312,49.0
24,09/27/2016 01:54:50.0461,402,1,0,51,48,0,0,0,1,1028,3,25,49,1648586,0,0,0,0,0,0,0,0,0,0,59.90625,47.59375,45.0625,47.03125,34.9375,3.267578125,2.357421875,53.1875,5.0078125,0.72900390625,52.25,11.9921875,0.131958007812,49.0
25,09/27/2016 01:54:50.9542,402,1,0,51,48,0,0,0,1,1028,3,26,49,1649586,0,0,0,0,0,0,0,0,0,0,59.6875,47.75,45.1875,47.03125,34.9375,3.267578125,2.3515625,53.1875,5.0078125,0.72900390625,52.25,11.9921875,0.131958007812,49.0
26,09/27/2016 01:54:52.0473,402,1,0,51,48,0,0,0,1,1028,3,27,49,1650586,0,0,0,0,0,0,0,0,0,0,59.5625,47.625,45.0,46.90625,34.9375,3.267578125,2.353515625,53.1875,5.0078125,0.72900390625,52.25,11.9921875,0.129028320312,49.0
27,09/27/2016 01:54:52.9384,402,1,0,51,48,0,0,0,1,1028,3,28,49,1651586,0,0,0,0,0,0,0,0,0,0,59.84375,47.59375,45.09375,47.0,35.0,3.267578125,2.353515625,53.1875,5.0078125,0.72998046875,52.25,11.9921875,0.122009277344,49.0
28,09/27/2016 01:54:54.0295,402,1,0,51,48,0,0,0,1,1028,3,29,49,1652586,0,0,0,0,0,0,0,0,0,0,59.53125,47.71875,44.96875,46.96875,35.0,3.267578125,2.353515625,53.1875,5.0078125,0.72900390625,52.25,11.9921875,0.131958007812,49.0
29,09/27/2016 01:54:54.9286,402,1,0,51,48,0,0,0,1,1028,3,30,49,1653586,0,0,0,0,0,0,0,0,0,0,59.5,47.59375,45.125,46.96875,35.0,3.267578125,2.359375,53.1875,5.0078125,0.72900390625,52.25,11.9921875,0.130981445312,49.0
30,09/27/2016 01:54:56.0167,402,1,0,51,48,0,0,0,1,1028,3,31,49,1654586,0,0,0,0,0,0,0,0,0,0,59.875,47.8125,45.15625,47.03125,35.0,3.267578125,2.353515625,53.25,5.0078125,0.72900390625,52.25,11.9921875,0.130981445312,49.0
31,09/27/2016 01:54:56.9058,402,1,0,51,48,0,0,0,1,1028,3,32,49,1655586,0,0,0,0,0,0,0,0,0,0,60.0625,47.65625,45.25,47.03125,35.0,3.267578125,2.353515625,53.1875,5.0078125,0.72900390625,52.25,11.9921875,0.130981445312,49.0
32,09/27/2016 01:54:58.0079,402,1,0,51,48,0,0,0,1,1028,3,33,49,1656586,0,0,0,0,0,0,0,0,0,0,59.46875,47.46875,44.96875,46.90625,35.0,3.267578125,2.349609375,53.25,5.0078125,0.72900390625,52.25,11.9921875,0.122009277344,49.0
33,09/27/2016 01:54:58.9090,402,1,0,51,48,0,0,0,1,1028,3,34,49,1657586,0,0,0,0,0,0,0,0,0,0,59.59375,47.84375,45.15625,46.90625,35.0,3.267578125,2.349609375,53.25,5.0078125,0.72998046875,52.25,11.9921875,0.130981445312,49.0
34,09/27/2016 01:55:00.0051,402,1,0,51,48,0,0,0,1,1028,3,35,49,1658586,0,0,0,0,0,0,0,0,0,0,59.1875,47.78125,45.0625,47.09375,35.0,3.267578125,2.3515625,53.25,5.0078125,0.72900390625,52.25,11.9921875,0.130981445312,49.0
35,09/27/2016 01:55:00.9062,402,1,0,51,48,0,0,0,1,1028,3,36,49,1659586,0,0,0,0,0,0,0,0,0,0,59.5625,47.5,45.125,46.84375,35.0,3.267578125,2.353515625,53.25,5.0078125,0.72900390625,52.25,11.9921875,0.130981445312,49.0
36,09/27/2016 01:55:02.0093,402,1,0,51,48,0,0,0,1,1028,3,37,49,1660586,0,0,0,0,0,0,0,0,0,0,59.75,47.65625,45.125,47.09375,35.0,3.267578125,2.359375,53.1875,5.0078125,0.72998046875,52.3125,11.9921875,0.130981445312,49.0
37,09/27/2016 01:55:02.8994,402,1,0,51,48,0,0,0,1,1028,3,38,49,1661586,0,0,0,0,0,0,0,0,0,0,59.4375,47.71875,45.1875,46.9375,35.0,3.267578125,2.349609375,53.25,5.0078125,0.72900390625,52.25,11.9921875,0.122985839844,49.0
38,09/27/2016 01:55:04.0035,402,1,0,51,48,0,0,0,1,1028,3,39,49,1662586,0,0,0,0,0,0,0,0,0,0,60.0,47.65625,45.15625,46.90625,35.0,3.267578125,2.353515625,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.130981445312,49.0625
39,09/27/2016 01:55:04.9076,402,1,0,51,48,0,0,0,1,1028,3,40,49,1663586,0,0,0,0,0,0,0,0,0,0,59.65625,47.5625,44.96875,47.0625,35.0,3.267578125,2.3515625,53.25,5.0078125,0.72998046875,52.3125,11.9921875,0.131958007812,49.0
40,09/27/2016 01:55:06.0047,402,1,0,51,48,0,0,0,1,1028,3,41,49,1664586,0,0,0,0,0,0,0,0,0,0,59.75,47.65625,45.15625,46.84375,35.0,3.267578125,2.353515625,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.122985839844,49.0625
41,09/27/2016 01:55:06.9068,402,1,0,51,48,0,0,0,1,1028,3,42,49,1665586,0,0,0,0,0,0,0,0,0,0,59.4375,47.59375,45.09375,47.125,35.0,3.267578125,2.36328125,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.131958007812,49.0625
42,09/27/2016 01:55:07.9949,402,1,0,51,48,0,0,0,1,1028,3,43,49,1666586,0,0,0,0,0,0,0,0,0,0,59.625,47.5625,44.9375,47.03125,35.0,3.267578125,2.35546875,53.1875,5.0078125,0.72998046875,52.3125,11.9921875,0.122985839844,49.0625
43,09/27/2016 01:55:08.8880,402,1,0,51,48,0,0,0,1,1028,3,44,49,1667586,0,0,0,0,0,0,0,0,0,0,59.78125,47.5,45.15625,46.96875,35.0,3.267578125,2.357421875,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.130981445312,49.0
44,09/27/2016 01:55:09.9901,402,1,0,51,48,0,0,0,1,1028,3,45,49,1668586,0,0,0,0,0,0,0,0,0,0,60.125,47.78125,45.0,47.0,35.0,3.267578125,2.357421875,53.1875,5.0078125,0.72998046875,52.3125,11.9921875,0.130981445312,49.0625
45,09/27/2016 01:55:10.8942,402,1,0,51,48,0,0,0,1,1028,3,46,49,1669586,0,0,0,0,0,0,0,0,0,0,59.6875,47.59375,45.09375,47.0,35.0,3.267578125,2.353515625,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.122009277344,49.0
46,09/27/2016 01:55:11.9923,402,1,0,51,48,0,0,0,1,1028,3,47,49,1670586,0,0,0,0,0,0,0,0,0,0,59.625,47.78125,44.90625,46.9375,35.0,3.267578125,2.353515625,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.130981445312,49.0625
47,09/27/2016 01:55:12.8814,402,1,0,51,48,0,0,0,1,1028,3,48,49,1671586,0,0,0,0,0,0,0,0,0,0,59.875,47.65625,45.3125,47.15625,35.0,3.267578125,2.353515625,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.130981445312,49.0625
48,09/27/2016 01:55:13.9935,402,1,0,51,48,0,0,0,1,1028,3,49,49,1672586,0,0,0,0,0,0,0,0,0,0,59.78125,47.71875,44.9375,46.9375,35.0,3.267578125,2.361328125,53.25,5.0078125,0.72998046875,52.3125,11.9921875,0.130981445312,49.0625
49,09/27/2016 01:55:14.8976,402,1,0,51,48,0,0,0,1,1028,3,50,49,1673586,0,0,0,0,0,0,0,0,0,0,59.8125,47.71875,45.0625,46.96875,35.0,3.267578125,2.353515625,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.125,49.0625
50,09/27/2016 01:55:15.9837,402,1,0,51,48,0,0,0,1,1028,3,51,49,1674586,0,0,0,0,0,0,0,0,0,0,59.59375,47.65625,45.0,46.90625,35.0,3.267578125,2.35546875,53.25,5.0078125,0.72998046875,52.3125,11.9921875,0.122009277344,49.0625
51,09/27/2016 01:55:16.8758,402,1,0,51,48,0,0,0,1,1028,3,52,49,1675586,0,0,0,0,0,0,0,0,0,0,59.8125,47.8125,45.125,46.8125,35.0,3.267578125,2.3515625,53.25,5.0078125,0.72998046875,52.3125,11.9921875,0.130981445312,49.0625
52,09/27/2016 01:55:17.9669,402,1,0,51,48,0,0,0,1,1028,3,53,49,1676586,0,0,0,0,0,0,0,0,0,0,60.0,47.75,45.0625,47.1875,35.0,3.267578125,2.3515625,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.131958007812,49.0625
53,09/27/2016 01:55:18.8680,402,1,0,51,48,0,0,0,1,1028,3,54,49,1677586,0,0,0,0,0,0,0,0,0,0,59.6875,47.78125,44.96875,47.03125,35.0,3.267578125,2.353515625,53.25,5.0078125,0.72998046875,52.3125,11.9921875,0.130981445312,49.0625
54,09/27/2016 01:55:19.9601,402,1,0,51,48,0,0,0,1,1028,3,55,49,1678586,0,0,0,0,0,0,0,0,0,0,59.5625,47.53125,45.0625,47.09375,35.0,3.267578125,2.357421875,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.130981445312,49.0625
55,09/27/2016 01:55:20.8632,402,1,0,51,48,0,0,0,1,1028,3,56,49,1679586,0,0,0,0,0,0,0,0,0,0,59.59375,47.78125,44.9375,47.125,35.0,3.267578125,2.359375,53.25,5.0078125,0.72998046875,52.3125,11.9921875,0.122009277344,49.0625
56,09/27/2016 01:55:21.9623,402,1,0,51,48,0,0,0,1,1028,3,57,49,1680586,0,0,0,0,0,0,0,0,0,0,60.1875,47.5625,44.96875,46.96875,35.0,3.267578125,2.353515625,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.131958007812,49.0625
57,09/27/2016 01:55:23.0524,402,1,0,51,48,0,0,0,1,1028,3,58,49,1681586,0,0,0,0,0,0,0,0,0,0,59.9375,47.75,45.15625,47.0,35.0,3.267578125,2.35546875,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.130981445312,49.0625
58,09/27/2016 01:55:23.9575,402,1,0,51,48,0,0,0,1,1028,3,59,49,1682586,0,0,0,0,0,0,0,0,0,0,59.71875,47.75,45.09375,46.9375,35.0,3.267578125,2.353515625,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.130981445312,49.0625
59,09/27/2016 01:55:25.0566,402,1,0,51,48,0,0,0,1,1028,3,60,49,1683586,0,0,0,0,0,0,0,0,0,0,59.4375,47.65625,45.03125,47.0625,35.0,3.271484375,2.3515625,53.25,5.0078125,0.72998046875,52.3125,11.9921875,0.130981445312,49.0625
60,09/27/2016 01:55:25.9567,402,1,0,51,48,0,0,0,1,1028,3,61,49,1684586,0,0,0,0,0,0,0,0,0,0,59.8125,47.625,45.0625,47.0625,35.0,3.267578125,2.3515625,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.122009277344,49.0625
61,09/27/2016 01:55:27.0458,402,1,0,51,48,0,0,0,1,1028,3,62,49,1685586,0,0,0,0,0,0,0,0,0,0,59.59375,47.75,44.96875,47.03125,35.0,3.267578125,2.35546875,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.130981445312,49.0625
62,09/27/2016 01:55:27.9489,402,1,0,51,48,0,0,0,1,1028,3,63,49,1686586,0,0,0,0,0,0,0,0,0,0,59.9375,47.71875,45.03125,47.03125,35.0,3.267578125,2.361328125,53.3125,5.0078125,0.72900390625,52.3125,11.9921875,0.130981445312,49.0625
63,09/27/2016 01:55:29.0380,402,1,0,51,48,0,0,0,1,1028,3,64,49,1687586,0,0,0,0,0,0,0,0,0,0,59.71875,47.53125,45.03125,47.1875,35.0,3.267578125,2.3515625,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.122009277344,49.0625
64,09/27/2016 01:55:29.9421,402,1,0,51,48,0,0,0,1,1028,3,65,49,1688586,0,0,0,0,0,0,0,0,0,0,59.5,47.59375,44.9375,47.15625,35.0,3.267578125,2.359375,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.130981445312,49.0625
65,09/27/2016 01:55:31.0352,402,1,0,51,48,0,0,0,1,1028,3,66,49,1689586,0,0,0,0,0,0,0,0,0,0,59.875,47.75,45.0,47.0,35.0,3.267578125,2.353515625,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.122009277344,49.0625
66,09/27/2016 01:55:31.9273,402,1,0,51,48,0,0,0,1,1028,3,67,49,1690586,0,0,0,0,0,0,0,0,0,0,59.25,47.90625,45.03125,47.03125,35.0,3.267578125,2.353515625,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.130981445312,49.0625
67,09/27/2016 01:55:33.0224,402,1,0,51,48,0,0,0,1,1028,3,68,49,1691586,0,0,0,0,0,0,0,0,0,0,59.59375,47.6875,45.125,47.125,35.0625,3.267578125,2.3515625,53.3125,5.0078125,0.72998046875,52.3125,11.9921875,0.130981445312,49.125
68,09/27/2016 01:55:33.9165,402,1,0,51,48,0,0,0,1,1028,3,69,49,1692586,0,0,0,0,0,0,0,0,0,0,59.9375,47.59375,45.3125,47.03125,35.0625,3.267578125,2.35546875,53.25,5.0078125,0.72998046875,52.3125,11.9921875,0.122009277344,49.125
69,09/27/2016 01:55:35.0046,402,1,0,51,48,0,0,0,1,1028,3,70,49,1693586,0,0,0,0,0,0,0,0,0,0,59.78125,47.84375,45.09375,47.09375,35.0625,3.267578125,2.359375,53.25,5.0078125,0.72900390625,52.375,11.9921875,0.130981445312,49.125
70,09/27/2016 01:55:35.8947,402,1,0,51,48,0,0,0,1,1028,3,71,49,1694586,0,0,0,0,0,0,0,0,0,0,60.0625,47.875,44.90625,47.28125,35.0625,3.267578125,2.353515625,53.3125,5.0078125,0.72998046875,52.375,11.9921875,0.130981445312,49.125
71,09/27/2016 01:55:36.9918,402,1,0,51,48,0,0,0,1,1028,3,72,49,1695586,0,0,0,0,0,0,0,0,0,0,59.625,47.75,44.9375,47.21875,35.0625,3.267578125,2.353515625,53.3125,5.0078125,0.72900390625,52.375,11.9921875,0.130981445312,49.125
72,09/27/2016 01:55:37.8859,402,1,0,51,48,0,0,0,1,1028,3,73,49,1696586,0,0,0,0,0,0,0,0,0,0,59.84375,47.8125,45.1875,47.03125,35.0625,3.267578125,2.349609375,53.25,5.0078125,0.72900390625,52.3125,11.9921875,0.122009277344,49.125
73,09/27/2016 01:55:38.9920,402,1,0,51,48,0,0,0,1,1028,3,74,49,1697586,0,0,0,0,0,0,0,0,0,0,59.71875,47.84375,45.09375,47.28125,35.0625,3.267578125,2.35546875,53.3125,5.0078125,0.72900390625,52.375,11.9921875,0.122009277344,49.125
74,09/27/2016 01:55:39.8931,402,1,0,51,48,0,0,0,1,1028,3,75,49,1698586,0,0,0,0,0,0,0,0,0,0,59.5625,47.6875,45.28125,47.15625,35.0625,3.267578125,2.365234375,53.3125,5.0078125,0.72998046875,52.375,11.9921875,0.130981445312,49.125
75,09/27/2016 01:55:40.9822,402,1,0,51,48,0,0,0,1,1028,3,76,49,1699586,0,0,0,0,0,0,0,0,0,0,59.71875,47.9375,45.09375,47.09375,35.0625,3.267578125,2.3515625,53.3125,5.0078125,0.72900390625,52.375,11.9921875,0.130981445312,49.125
76,09/27/2016 01:55:41.8743,402,1,0,51,48,0,0,0,1,1028,3,77,49,1700586,0,0,0,0,0,0,0,0,0,0,59.9375,47.78125,45.0625,47.1875,35.0625,3.267578125,2.357421875,53.3125,5.0078125,0.72998046875,52.375,11.9921875,0.130981445312,49.125
77,09/27/2016 01:55:42.9764,402,1,0,51,48,0,0,0,1,1028,3,78,49,1701586,0,0,0,0,0,0,0,0,0,0,59.90625,47.65625,44.96875,46.875,35.0625,3.267578125,2.353515625,53.3125,5.0078125,0.72998046875,52.375,11.9921875,0.130981445312,49.125
78,09/27/2016 01:55:43.8695,402,1,0,51,48,0,0,0,1,1028,3,79,49,1702586,0,0,0,0,0,0,0,0,0,0,59.5625,47.78125,45.0625,47.125,35.0625,3.267578125,2.353515625,53.3125,5.0078125,0.72900390625,52.375,11.9921875,0.122009277344,49.125
79,09/27/2016 01:55:44.9616,402,1,0,51,48,0,0,0,1,1028,3,80,49,1703586,0,0,0,0,0,0,0,0,0,0,59.71875,47.84375,45.15625,47.0625,35.0625,3.267578125,2.357421875,53.3125,5.0078125,0.73095703125,52.375,11.9921875,0.130981445312,49.125
80,09/27/2016 01:55:46.0637,402,1,0,51,48,0,0,0,1,1028,3,81,49,1704586,0,0,0,0,0,0,0,0,0,0,59.4375,47.71875,45.1875,47.25,35.0625,3.267578125,2.35546875,53.3125,5.0078125,0.72900390625,52.375,11.9921875,0.130981445312,49.125
81,09/27/2016 01:55:46.9648,402,1,0,51,48,0,0,0,1,1028,3,82,49,1705586,0,0,0,0,0,0,0,0,0,0,60.25,47.9375,45.28125,47.1875,35.0625,3.267578125,2.365234375,53.3125,5.0078125,0.72998046875,52.375,11.9921875,0.130004882812,49.125
82,09/27/2016 01:55:47.8599,402,1,0,51,48,0,0,0,1,1028,3,83,49,1706586,0,0,0,0,0,0,0,0,0,0,59.65625,47.78125,45.25,47.125,35.0625,3.267578125,2.353515625,53.3125,5.0078125,0.72900390625,52.375,11.9921875,0.130981445312,49.125
83,09/27/2016 01:55:48.9640,402,1,0,51,48,0,0,0,1,1028,3,84,49,1707586,0,0,0,0,0,0,0,0,0,0,59.65625,47.65625,45.15625,47.0,35.0625,3.267578125,2.357421875,53.3125,5.0078125,0.72900390625,52.375,11.9921875,0.122009277344,49.125
84,09/27/2016 01:55:50.0571,402,1,0,51,48,0,0,0,1,1028,3,85,49,1708586,0,0,0,0,0,0,0,0,0,0,59.5625,47.78125,44.96875,47.1875,35.0625,3.271484375,2.353515625,53.3125,5.0078125,0.72998046875,52.375,11.9921875,0.130981445312,49.125
85,09/27/2016 01:55:50.9492,402,1,0,51,48,0,0,0,1,1028,3,86,49,1709586,0,0,0,0,0,0,0,0,0,0,59.6875,47.8125,45.03125,47.09375,35.0625,3.267578125,2.3515625,53.3125,5.0078125,0.72900390625,52.375,11.9921875,0.130981445312,49.125
86,09/27/2016 01:55:52.0403,402,1,0,51,48,0,0,0,1,1028,3,87,49,1710586,0,0,0,0,0,0,0,0,0,0,59.8125,47.8125,45.25,47.21875,35.0625,3.267578125,2.3515625,53.3125,5.0078125,0.72900390625,52.375,11.9921875,0.122985839844,49.125
87,09/27/2016 01:55:52.9354,402,1,0,51,48,0,0,0,1,1028,3,88,49,1711586,0,0,0,0,0,0,0,0,0,0,59.78125,47.9375,45.09375,47.09375,35.0625,3.267578125,2.353515625,53.3125,5.0078125,0.72998046875,52.375,11.9921875,0.130981445312,49.125
88,09/27/2016 01:55:54.0355,402,1,0,51,48,0,0,0,1,1028,3,89,49,1712586,0,0,0,0,0,0,0,0,0,0,59.65625,47.75,45.28125,47.1875,35.0625,3.267578125,2.36328125,53.3125,5.0078125,0.72998046875,52.375,11.9921875,0.122009277344,49.125
89,09/27/2016 01:55:54.9306,402,1,0,51,48,0,0,0,1,1028,3,90,49,1713586,0,0,0,0,0,0,0,0,0,0,59.71875,47.625,45.125,47.28125,35.0625,3.267578125,2.349609375,53.3125,5.0078125,0.72900390625,52.375,11.9921875,0.130981445312,49.125
90,09/27/2016 01:55:56.0187,402,1,0,51,48,0,0,0,1,1028,3,91,49,1714586,0,0,0,0,0,0,0,0,0,0,59.75,47.53125,44.9375,46.9375,35.0625,3.267578125,2.357421875,53.3125,5.0078125,0.73095703125,52.375,11.9921875,0.130981445312,49.125
91,09/27/2016 01:55:56.9208,402,1,0,51,48,0,0,0,1,1028,3,92,49,1715586,0,0,0,0,0,0,0,0,0,0,59.5,47.65625,45.0,47.1875,35.0625,3.267578125,2.353515625,53.3125,5.0078125,0.72900390625,52.375,11.9921875,0.122009277344,49.125
