,datetime,mss_payload_id,mss_payload_mode,mss_payload_error,mss_payload_temp1,mss_payload_temp2,mss_payload_reserved,packet_version_number,packet_type,packet_secondary_header_flag,packet_id,packet_grouping_flag,packet_sequence_count,packet_data_length,time_ms_in_week,time_week_number,word_10_spare,command_count,last_command_mss_coarse_time,last_command_mss_fine_time,word__spare,last_command_opcode,last_command_parameter_1,last_command_parameter_2,last_command_parameter_3,last_command_parameter_4,last_command_parameter_5,last_command_parameter_6,word_23_spare,word_24_spare,word_25_spare,word_26_spare,word_27_spare,word_28_spare,word_29_spare,word_30_spare,command_response_high_word,command_response_low_word
0,09/27/2016 02:24:32.0603,402,1,0,54,48,0,0,0,1,1025,3,1,49,3430691,0,0,1,1159039472,194,105,8,150,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,150
1,09/27/2016 02:27:16.0047,402,1,0,54,48,0,0,0,1,1025,3,2,49,3594392,0,0,2,1159039636,145,105,8,151,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,151
2,09/27/2016 02:29:42.8624,402,1,0,54,48,0,0,0,1,1025,3,3,49,3741192,0,0,3,1159039783,100,105,8,152,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,152
3,09/27/2016 02:30:17.9589,402,1,0,54,48,0,0,0,1,1025,3,4,49,3776892,0,0,4,1159039819,16,105,8,153,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,153
4,09/27/2016 02:30:57.0388,402,1,0,54,48,0,0,0,1,1025,3,5,49,3815592,0,0,5,1159039857,218,105,8,154,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,154
5,09/27/2016 02:34:09.9911,402,1,0,54,48,0,0,0,1,1025,3,6,49,4008693,0,0,6,1159040050,220,105,8,155,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,155
6,09/27/2016 02:40:04.8516,402,1,0,54,48,0,0,0,1,1025,3,7,49,4363394,0,0,7,1159040405,127,105,8,110,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,110
7,09/27/2016 02:42:18.8302,402,1,0,54,48,0,0,0,1,1025,3,8,49,4497394,0,0,8,1159040539,150,105,62,11,50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,50
8,09/27/2016 02:43:26.8074,402,1,0,54,48,0,0,0,1,1025,3,9,49,4565295,0,0,9,1159040607,119,105,62,12,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0,30
9,09/27/2016 02:43:59.9021,402,1,0,54,48,0,0,0,1,1025,3,10,49,4598595,0,0,10,1159040640,212,105,8,111,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,111
10,09/27/2016 02:48:11.8416,402,1,0,54,48,0,0,0,1,1025,3,11,49,4850895,0,0,11,1159040893,30,105,8,110,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,110
11,09/27/2016 02:48:55.8796,402,1,0,54,48,0,0,0,1,1025,3,12,49,4894995,0,0,12,1159040937,65,105,62,11,50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,50
12,09/27/2016 02:49:29.8246,402,1,0,54,48,0,0,0,1,1025,3,13,49,4928996,0,0,13,1159040971,54,105,62,12,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0,30
13,09/27/2016 02:50:24.8726,402,1,0,54,48,0,0,0,1,1025,3,14,49,4983496,0,0,14,1159041025,199,105,8,112,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,112
14,09/27/2016 02:52:25.8926,402,1,0,54,48,0,0,0,1,1025,3,15,49,5105096,0,0,15,1159041147,83,105,8,110,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,110
15,09/27/2016 02:52:25.9026,402,1,0,54,48,0,0,0,1,1025,3,15,49,5105096,0,0,15,1159041147,83,105,8,110,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,110
16,09/27/2016 02:53:00.7626,402,1,0,54,48,0,0,0,1,1025,3,16,49,5139596,0,0,16,1159041181,204,105,62,11,50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,50
17,09/27/2016 02:53:30.7686,402,1,0,54,48,0,0,0,1,1025,3,17,49,5169096,0,0,17,1159041211,69,105,62,12,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0,30
18,09/27/2016 02:53:52.9126,402,1,0,54,48,0,0,0,1,1025,3,18,49,5191996,0,0,18,1159041234,50,105,8,115,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,115
