,datetime,ascii_data,mss_payload_id,mss_payload_mode,mss_payload_error,mss_payload_temp1,mss_payload_temp2,mss_payload_reserved,packet_version_number,packet_type,packet_secondary_header_flag,packet_id,packet_grouping_flag,packet_sequence_count,packet_data_length,time_ms_in_week,time_week_number,word_10_spare,ascii_data
43,09/27/2016 01:23:26.8740,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
44,09/27/2016 01:23:26.8830,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
45,09/27/2016 01:23:26.8830,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
46,09/27/2016 01:23:26.8920,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
47,09/27/2016 01:23:26.8920,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
48,09/27/2016 01:23:26.9010,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
49,09/27/2016 01:23:26.9010,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
50,09/27/2016 01:23:26.9100,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
51,09/27/2016 01:23:26.9100,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
52,09/27/2016 01:23:26.9190,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
53,09/27/2016 01:23:26.9190,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
54,09/27/2016 01:23:26.9280,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
55,09/27/2016 01:23:26.9280,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
56,09/27/2016 01:23:27.9370,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
57,09/27/2016 01:23:27.9370,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
58,09/27/2016 01:23:27.9460,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
59,09/27/2016 01:23:27.9460,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
60,09/27/2016 01:23:27.9550,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
61,09/27/2016 01:23:27.9550,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
62,09/27/2016 01:23:27.9640,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
63,09/27/2016 01:23:27.9640,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
64,09/27/2016 01:23:27.9730,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
65,09/27/2016 01:23:27.9730,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
66,09/27/2016 01:23:27.9810,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
67,09/27/2016 01:23:27.9810,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
68,09/27/2016 01:23:27.9900,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
69,09/27/2016 01:23:27.9900,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
70,09/27/2016 01:23:27.9990,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
71,09/27/2016 01:23:27.9990,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
72,09/27/2016 01:23:28.0080,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
73,09/27/2016 01:23:28.0080,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
74,09/27/2016 01:23:28.0170,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
75,09/27/2016 01:23:28.0170,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
76,09/27/2016 01:23:28.0270,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
77,09/27/2016 01:23:28.0270,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
78,09/27/2016 01:23:28.8370,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
79,09/27/2016 01:23:28.8370,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
80,09/27/2016 01:23:28.8450,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
81,09/27/2016 01:23:28.8450,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
82,09/27/2016 01:23:28.8540,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
83,09/27/2016 01:23:28.8540,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
84,09/27/2016 01:23:28.8630,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
85,09/27/2016 01:23:28.8630,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
86,09/27/2016 01:23:28.8710,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
87,09/27/2016 01:23:28.8710,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
88,09/27/2016 01:23:28.8800,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
89,09/27/2016 01:23:28.8800,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
90,09/27/2016 01:23:28.8900,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
91,09/27/2016 01:23:28.8900,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
92,09/27/2016 01:23:28.8980,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
93,09/27/2016 01:23:28.8980,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
94,09/27/2016 01:23:28.9070,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
95,09/27/2016 01:23:28.9070,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
96,09/27/2016 01:23:28.9160,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
97,09/27/2016 01:23:28.9160,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
98,09/27/2016 01:23:29.9370,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
99,09/27/2016 01:23:29.9370,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
100,09/27/2016 01:23:29.9460,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
101,09/27/2016 01:23:29.9460,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
102,09/27/2016 01:23:29.9540,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
103,09/27/2016 01:23:29.9540,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
104,09/27/2016 01:23:29.9620,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
105,09/27/2016 01:23:29.9620,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
106,09/27/2016 01:23:29.9710,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
107,09/27/2016 01:23:29.9710,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
108,09/27/2016 01:23:29.9790,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
109,09/27/2016 01:23:29.9790,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
110,09/27/2016 01:23:29.9880,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
111,09/27/2016 01:23:29.9880,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
112,09/27/2016 01:23:29.9960,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
113,09/27/2016 01:23:29.9960,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
114,09/27/2016 01:23:30.0050,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
115,09/27/2016 01:23:30.0050,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
116,09/27/2016 01:23:30.0140,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
117,09/27/2016 01:23:30.0140,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
118,09/27/2016 01:23:30.8230,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
119,09/27/2016 01:23:30.8230,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
120,09/27/2016 01:23:30.8310,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
121,09/27/2016 01:23:30.8310,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
122,09/27/2016 01:23:30.8400,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
123,09/27/2016 01:23:30.8400,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
124,09/27/2016 01:23:30.8480,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
125,09/27/2016 01:23:30.8480,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
126,09/27/2016 01:23:30.8560,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
127,09/27/2016 01:23:30.8560,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
128,09/27/2016 01:23:30.8650,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
129,09/27/2016 01:23:30.8650,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
130,09/27/2016 01:23:30.8740,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
131,09/27/2016 01:23:30.8740,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
132,09/27/2016 01:23:30.8830,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
133,09/27/2016 01:23:30.8830,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
134,09/27/2016 01:23:30.8920,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
135,09/27/2016 01:23:30.8920,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
136,09/27/2016 01:23:30.9010,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
137,09/27/2016 01:23:30.9010,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
138,09/27/2016 01:23:30.9110,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
139,09/27/2016 01:23:30.9110,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
140,09/27/2016 01:23:30.9200,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
141,09/27/2016 01:23:30.9200,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
142,09/27/2016 01:23:31.9310,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
143,09/27/2016 01:23:31.9310,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
144,09/27/2016 01:23:31.9400,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
145,09/27/2016 01:23:31.9400,tlm:hss - set output rate = 6000000 bps [in,402,1,0,41,34,0,0,0,1,1026,3,14,49,6122,0,0,tlm:hss - set output rate = 6000000 bps [in
