,datetime,mss_payload_id,mss_payload_mode,mss_payload_error,mss_payload_temp1,mss_payload_temp2,mss_payload_reserved,packet_version_number,packet_type,packet_secondary_header_flag,packet_id,packet_grouping_flag,packet_sequence_count,packet_data_length,time_ms_in_week,time_week_number,word_10_spare,dynamics_profile_amplitude,dynamics_profile_start_frequency,dynamics_profile_stop_frequency,dynamics_profile_start_window,dynamics_profile_stop_window,dynamics_profile_sweep_duration,iv_sweep_mask_cell_string_,iv_sweep_steps,iv_sweep_min_current,iv_sweep_max_current,iv_sweep_duty_cycle,camera_1_on_off,camera_2_on_off,camera_3_on_off,camera_4_on_off,word_22_spare,video_output_camera_no,dynamics_profile_amplitude_start,dynamics_profile_amplitude_stop,word_26_spare,word_27_spare,word_28_spare,word_29_spare,word_30_spare,word_31_spare,current_telemetry_format
20,10/19/2016 09:06:26.1433,402,1,0,28,21,0,0,0,1,1029,3,13,49,257701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,61032,61032,61032,61032,61032,61032,0
21,10/19/2016 09:06:27.0284,402,1,0,28,21,0,0,0,1,1029,3,14,49,258701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,62032,62032,62032,62032,62032,62032,0
22,10/19/2016 09:06:27.0374,402,1,0,28,21,0,0,0,1,1029,3,14,49,258701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,62032,62032,62032,62032,62032,62032,0
23,10/19/2016 09:06:27.0474,402,1,0,28,21,0,0,0,1,1029,3,14,49,258701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,62032,62032,62032,62032,62032,62032,0
24,10/19/2016 09:06:27.9355,402,1,0,28,21,0,0,0,1,1029,3,15,49,259701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,63032,63032,63032,63032,63032,63032,0
25,10/19/2016 09:06:29.0266,402,1,0,28,21,0,0,0,1,1029,3,16,49,260701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,64032,64032,64032,64032,64032,64032,0
26,10/19/2016 09:06:29.0356,402,1,0,28,21,0,0,0,1,1029,3,16,49,260701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,64032,64032,64032,64032,64032,64032,0
27,10/19/2016 09:06:29.9267,402,1,0,28,21,0,0,0,1,1029,3,17,49,261701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,65032,65032,65032,65032,65032,65032,0
28,10/19/2016 09:06:29.9357,402,1,0,28,21,0,0,0,1,1029,3,17,49,261701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,65032,65032,65032,65032,65032,65032,0
29,10/19/2016 09:06:29.9447,402,1,0,28,21,0,0,0,1,1029,3,17,49,261701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,65032,65032,65032,65032,65032,65032,0
30,10/19/2016 09:06:31.0358,402,1,0,28,21,0,0,0,1,1029,3,18,49,262701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,496,496,496,496,496,496,0
31,10/19/2016 09:06:31.9419,402,1,0,28,21,0,0,0,1,1029,3,19,49,263701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,1496,1496,1496,1496,1496,1496,0
32,10/19/2016 09:06:33.0310,402,1,0,28,21,0,0,0,1,1029,3,20,49,264701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,2496,2496,2496,2496,2496,2496,0
33,10/19/2016 09:06:33.0410,402,1,0,28,21,0,0,0,1,1029,3,20,49,264701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,2496,2496,2496,2496,2496,2496,0
34,10/19/2016 09:06:33.9321,402,1,0,28,21,0,0,0,1,1029,3,21,49,265701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,3496,3496,3496,3496,3496,3496,0
35,10/19/2016 09:06:33.9411,402,1,0,28,21,0,0,0,1,1029,3,21,49,265701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,3496,3496,3496,3496,3496,3496,0
36,10/19/2016 09:06:35.0262,402,1,0,28,21,0,0,0,1,1029,3,22,49,266701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,4496,4496,4496,4496,4496,4496,0
37,10/19/2016 09:06:36.1113,402,1,0,28,21,0,0,0,1,1029,3,23,49,267702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,5496,5496,5496,5496,5496,5496,0
38,10/19/2016 09:06:36.1233,402,1,0,28,21,0,0,0,1,1029,3,23,49,267702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,5496,5496,5496,5496,5496,5496,0
39,10/19/2016 09:06:37.0094,402,1,0,28,21,0,0,0,1,1029,3,24,49,268701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,6496,6496,6496,6496,6496,6496,0
40,10/19/2016 09:06:38.1025,402,1,0,28,21,0,0,0,1,1029,3,25,49,269701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,7496,7496,7496,7496,7496,7496,0
41,10/19/2016 09:06:38.9916,402,1,0,28,21,0,0,0,1,1029,3,26,49,270701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,8496,8496,8496,8496,8496,8496,0
42,10/19/2016 09:06:39.0006,402,1,0,28,21,0,0,0,1,1029,3,26,49,270701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,8496,8496,8496,8496,8496,8496,0
43,10/19/2016 09:06:39.0096,402,1,0,28,21,0,0,0,1,1029,3,26,49,270701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,8496,8496,8496,8496,8496,8496,0
44,10/19/2016 09:06:40.0987,402,1,0,28,21,0,0,0,1,1029,3,27,49,271701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,9496,9496,9496,9496,9496,9496,0
45,10/19/2016 09:06:40.9908,402,1,0,28,21,0,0,0,1,1029,3,28,49,272701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,10496,10496,10496,10496,10496,10496,0
46,10/19/2016 09:06:42.0919,402,1,0,28,21,0,0,0,1,1029,3,29,49,273701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,11496,11496,11496,11496,11496,11496,0
47,10/19/2016 09:06:42.1009,402,1,0,28,21,0,0,0,1,1029,3,29,49,273701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,11496,11496,11496,11496,11496,11496,0
48,10/19/2016 09:06:42.9880,402,1,0,28,21,0,0,0,1,1029,3,30,49,274701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,12496,12496,12496,12496,12496,12496,0
49,10/19/2016 09:06:42.9970,402,1,0,28,21,0,0,0,1,1029,3,30,49,274701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,12496,12496,12496,12496,12496,12496,0
50,10/19/2016 09:06:43.0060,402,1,0,28,21,0,0,0,1,1029,3,30,49,274701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,12496,12496,12496,12496,12496,12496,0
51,10/19/2016 09:06:44.0931,402,1,0,28,21,0,0,0,1,1029,3,31,49,275701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,13496,13496,13496,13496,13496,13496,0
52,10/19/2016 09:06:44.9812,402,1,0,28,21,0,0,0,1,1029,3,32,49,276701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,14496,14496,14496,14496,14496,14496,0
53,10/19/2016 09:06:44.9892,402,1,0,28,21,0,0,0,1,1029,3,32,49,276701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,14496,14496,14496,14496,14496,14496,0
54,10/19/2016 09:06:46.0863,402,1,0,28,21,0,0,0,1,1029,3,33,49,277702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,15496,15496,15496,15496,15496,15496,0
55,10/19/2016 09:06:46.0953,402,1,0,28,21,0,0,0,1,1029,3,33,49,277702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,15496,15496,15496,15496,15496,15496,0
56,10/19/2016 09:06:46.9894,402,1,0,28,21,0,0,0,1,1029,3,34,49,278701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,16496,16496,16496,16496,16496,16496,0
57,10/19/2016 09:06:48.0805,402,1,0,28,21,0,0,0,1,1029,3,35,49,279701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,17496,17496,17496,17496,17496,17496,0
58,10/19/2016 09:06:48.0885,402,1,0,28,21,0,0,0,1,1029,3,35,49,279701,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,17496,17496,17496,17496,17496,17496,0
59,10/19/2016 09:06:48.9806,402,1,0,28,21,0,0,0,1,1029,3,36,49,280702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,18496,18496,18496,18496,18496,18496,0
60,10/19/2016 09:06:48.9896,402,1,0,28,21,0,0,0,1,1029,3,36,49,280702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,18496,18496,18496,18496,18496,18496,0
61,10/19/2016 09:06:50.0777,402,1,0,28,21,0,0,0,1,1029,3,37,49,281702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,19496,19496,19496,19496,19496,19496,0
62,10/19/2016 09:06:50.9668,402,1,0,28,21,0,0,0,1,1029,3,38,49,282702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,20496,20496,20496,20496,20496,20496,0
63,10/19/2016 09:06:50.9758,402,1,0,28,21,0,0,0,1,1029,3,38,49,282702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,20496,20496,20496,20496,20496,20496,0
64,10/19/2016 09:06:50.9848,402,1,0,28,21,0,0,0,1,1029,3,38,49,282702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,20496,20496,20496,20496,20496,20496,0
65,10/19/2016 09:06:52.0859,402,1,0,28,21,0,0,0,1,1029,3,39,49,283702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,21496,21496,21496,21496,21496,21496,0
66,10/19/2016 09:06:52.9740,402,1,0,28,21,0,0,0,1,1029,3,40,49,284702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,22496,22496,22496,22496,22496,22496,0
67,10/19/2016 09:06:54.0651,402,1,0,28,21,0,0,0,1,1029,3,41,49,285702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,23496,23496,23496,23496,23496,23496,0
68,10/19/2016 09:06:54.0751,402,1,0,28,21,0,0,0,1,1029,3,41,49,285702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,23496,23496,23496,23496,23496,23496,0
69,10/19/2016 09:06:54.0841,402,1,0,28,21,0,0,0,1,1029,3,41,49,285702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,23496,23496,23496,23496,23496,23496,0
70,10/19/2016 09:06:54.0931,402,1,0,28,21,0,0,0,1,1029,3,41,49,285702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,23496,23496,23496,23496,23496,23496,0
71,10/19/2016 09:06:54.9842,402,1,0,28,21,0,0,0,1,1029,3,42,49,286702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,24496,24496,24496,24496,24496,24496,0
72,10/19/2016 09:06:56.0723,402,1,0,28,21,0,0,0,1,1029,3,43,49,287702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,25496,25496,25496,25496,25496,25496,0
73,10/19/2016 09:06:56.9594,402,1,0,28,21,0,0,0,1,1029,3,44,49,288702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,26496,26496,26496,26496,26496,26496,0
74,10/19/2016 09:06:56.9674,402,1,0,28,21,0,0,0,1,1029,3,44,49,288702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,26496,26496,26496,26496,26496,26496,0
75,10/19/2016 09:06:58.0605,402,1,0,28,21,0,0,0,1,1029,3,45,49,289702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,27496,27496,27496,27496,27496,27496,0
76,10/19/2016 09:06:58.0705,402,1,0,28,21,0,0,0,1,1029,3,45,49,289702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,27496,27496,27496,27496,27496,27496,0
77,10/19/2016 09:06:58.9636,402,1,0,28,21,0,0,0,1,1029,3,46,49,290702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,28496,28496,28496,28496,28496,28496,0
78,10/19/2016 09:07:00.0497,402,1,0,28,21,0,0,0,1,1029,3,47,49,291702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,29496,29496,29496,29496,29496,29496,0
79,10/19/2016 09:07:00.9528,402,1,0,28,21,0,0,0,1,1029,3,48,49,292702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,30496,30496,30496,30496,30496,30496,0
80,10/19/2016 09:07:00.9618,402,1,0,28,21,0,0,0,1,1029,3,48,49,292702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,30496,30496,30496,30496,30496,30496,0
81,10/19/2016 09:07:02.0549,402,1,0,28,21,0,0,0,1,1029,3,49,49,293702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,31496,31496,31496,31496,31496,31496,0
82,10/19/2016 09:07:02.9440,402,1,0,28,21,0,0,0,1,1029,3,50,49,294702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,32496,32496,32496,32496,32496,32496,0
83,10/19/2016 09:07:04.0491,402,1,0,28,21,0,0,0,1,1029,3,51,49,295702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,33496,33496,33496,33496,33496,33496,0
84,10/19/2016 09:07:04.9382,402,1,0,28,21,0,0,0,1,1029,3,52,49,296702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,34496,34496,34496,34496,34496,34496,0
85,10/19/2016 09:07:04.9472,402,1,0,28,21,0,0,0,1,1029,3,52,49,296702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,34496,34496,34496,34496,34496,34496,0
86,10/19/2016 09:07:04.9562,402,1,0,28,21,0,0,0,1,1029,3,52,49,296702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,34496,34496,34496,34496,34496,34496,0
87,10/19/2016 09:07:06.0453,402,1,0,28,21,0,0,0,1,1029,3,53,49,297702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,35496,35496,35496,35496,35496,35496,0
88,10/19/2016 09:07:06.9344,402,1,0,28,21,0,0,0,1,1029,3,54,49,298702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,36496,36496,36496,36496,36496,36496,0
89,10/19/2016 09:07:06.9444,402,1,0,28,21,0,0,0,1,1029,3,54,49,298702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,36496,36496,36496,36496,36496,36496,0
90,10/19/2016 09:07:06.9534,402,1,0,28,21,0,0,0,1,1029,3,54,49,298702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,36496,36496,36496,36496,36496,36496,0
91,10/19/2016 09:07:08.0425,402,1,0,28,21,0,0,0,1,1029,3,55,49,299702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,37496,37496,37496,37496,37496,37496,0
92,10/19/2016 09:07:08.0525,402,1,0,28,21,0,0,0,1,1029,3,55,49,299702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,37496,37496,37496,37496,37496,37496,0
93,10/19/2016 09:07:08.9516,402,1,0,28,21,0,0,0,1,1029,3,56,49,300702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,38496,38496,38496,38496,38496,38496,0
94,10/19/2016 09:07:10.0397,402,1,0,28,21,0,0,0,1,1029,3,57,49,301702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,39496,39496,39496,39496,39496,39496,0
95,10/19/2016 09:07:10.0517,402,1,0,28,21,0,0,0,1,1029,3,57,49,301702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,39496,39496,39496,39496,39496,39496,0
96,10/19/2016 09:07:10.9418,402,1,0,28,21,0,0,0,1,1029,3,58,49,302702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,40496,40496,40496,40496,40496,40496,0
97,10/19/2016 09:07:10.9518,402,1,0,28,21,0,0,0,1,1029,3,58,49,302702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,40496,40496,40496,40496,40496,40496,0
98,10/19/2016 09:07:10.9608,402,1,0,28,21,0,0,0,1,1029,3,58,49,302702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,40496,40496,40496,40496,40496,40496,0
99,10/19/2016 09:07:12.0499,402,1,0,28,21,0,0,0,1,1029,3,59,49,303702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,41496,41496,41496,41496,41496,41496,0
100,10/19/2016 09:07:12.9450,402,1,0,28,21,0,0,0,1,1029,3,60,49,304702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,42496,42496,42496,42496,42496,42496,0
101,10/19/2016 09:07:14.0401,402,1,0,28,21,0,0,0,1,1029,3,61,49,305702,0,0,0,0.0,2.0,0.5,5.0,60.0,0,256,0.0,0.60009765625,60.0,0,0,0,0,0,0,800,800,43496,43496,43496,43496,43496,43496,0
